epoch,lambda_kl,optuna_loss,step,train_con_loss,train_constraint,train_kl,train_total,val_con_loss,val_constraint,val_kl,val_total
0,,1.035728096961975,812,,,,,0.9768136739730835,0.1381300538778305,0.05891416221857071,2.1896581649780273
0,5.931203842163086,,812,0.9371974468231201,0.10497152805328369,0.06116856634616852,2.128398895263672,,,,
1,,1.019054651260376,1625,,,,,0.9664598107337952,0.1285109668970108,0.05259455740451813,2.1326699256896973
1,5.931203842163086,,1625,0.9051838517189026,0.13309989869594574,0.05345974490046501,2.0223641395568848,,,,
2,,1.011643409729004,2438,,,,,0.9609123468399048,0.13966910541057587,0.050731342285871506,2.1111669540405273
2,5.931203842163086,,2438,0.8940905928611755,0.14429736137390137,0.04936508461833,1.9771751165390015,,,,
3,,1.002598762512207,3251,,,,,0.9527154564857483,0.14313197135925293,0.0498834066092968,2.09069561958313
3,5.931203842163086,,3251,0.8835915327072144,0.1429121196269989,0.04751082882285118,1.9464030265808105,,,,
4,,1.0003567934036255,4064,,,,,0.9514381885528564,0.1304347813129425,0.04891878366470337,2.0825674533843994
4,5.931203842163086,,4064,0.8781065940856934,0.1392565816640854,0.04667624458670616,1.9311178922653198,,,,
5,,0.9964200854301453,4877,,,,,0.9483552575111389,0.14120815694332123,0.04806487262248993,2.07169508934021
5,5.931203842163086,,4877,0.8609089255332947,0.14183469116687775,0.04585243761539459,1.893833041191101,,,,
6,,0.9956193566322327,5690,,,,,0.9475374817848206,0.1285109668970108,0.048081692308187485,2.070253610610962
6,5.931203842163086,,5690,0.863318681716919,0.14191165566444397,0.04509386047720909,1.893872618675232,,,,
7,,0.9951640367507935,6503,,,,,0.9471439123153687,0.15390534698963165,0.04802017658948898,2.0691471099853516
7,5.931203842163086,,6503,0.8648255467414856,0.13617824018001556,0.044940948486328125,1.8958044052124023,,,,
8,,0.989987313747406,7316,,,,,0.9422588348388672,0.12504810094833374,0.04772859811782837,2.0582149028778076
8,5.931203842163086,,7316,0.8496955633163452,0.13937202095985413,0.04496615007519722,1.8674490451812744,,,,
9,,0.9913266897201538,8129,,,,,0.9431002140045166,0.14351673424243927,0.04822639375925064,2.062753438949585
9,5.931203842163086,,8129,0.8548935651779175,0.1362551897764206,0.04485158622264862,1.8765640258789062,,,,
10,,0.9906989932060242,8942,,,,,0.9435118436813354,0.15005771815776825,0.04718723148107529,2.0573651790618896
10,5.931203842163086,,8942,0.8406177163124084,0.13317684829235077,0.0445149689912796,1.8476738929748535,,,,
11,,0.9937692284584045,9755,,,,,0.9460474848747253,0.13697576522827148,0.04772159457206726,2.065311908721924
11,5.931203842163086,,9755,0.8538604378700256,0.13483145833015442,0.04402534291148186,1.8697162866592407,,,,
12,,0.9882497787475586,10568,,,,,0.9415916800498962,0.13081954419612885,0.046657830476760864,2.0506083965301514
12,5.931203842163086,,10568,0.8505919575691223,0.1357164829969406,0.04408568888902664,1.8639183044433594,,,,
13,,0.9884001612663269,11381,,,,,0.9412209987640381,0.12158522754907608,0.04717925563454628,2.05300235748291
13,5.931203842163086,,11381,0.8525494933128357,0.1326381415128708,0.04392063245177269,1.8666255474090576,,,,
14,,0.9847418069839478,12194,,,,,0.9376804232597351,0.13466717302799225,0.04706157371401787,2.045633554458618
14,5.931203842163086,,12194,0.8500481843948364,0.13460057973861694,0.04405227676033974,1.8626935482025146,,,,
