epoch,lambda_kl,optuna_loss,step,train_con_loss,train_constraint,train_kl,train_total,val_con_loss,val_constraint,val_kl,val_total
0,,1.0174185037612915,812,,,,,0.9635132551193237,0.12120046466588974,0.05390565097332001,1.3524538278579712
0,6.2255988121032715,,812,0.935425877571106,0.11901646852493286,0.056745145469903946,1.3404896259307861,,,,
1,,1.005434274673462,1625,,,,,0.9562621116638184,0.1408233940601349,0.04917226359248161,1.315333366394043
1,6.2255988121032715,,1625,0.8894320726394653,0.13560104370117188,0.048148296773433685,1.2384295463562012,,,,
2,,0.9990600943565369,2438,,,,,0.9519364237785339,0.15890727937221527,0.04712371155619621,1.2980149984359741
2,6.2255988121032715,,2438,0.8691840171813965,0.1390257030725479,0.04599379375576973,1.2036464214324951,,,,
3,,0.9947435259819031,3251,,,,,0.9481983184814453,0.12235475331544876,0.04654509574174881,1.2904675006866455
3,6.2255988121032715,,3251,0.8728994727134705,0.1402185559272766,0.04420305788516998,1.1964178085327148,,,,
4,,0.9884734153747559,4064,,,,,0.9424334168434143,0.109272800385952,0.046039726585149765,1.2812373638153076
4,6.2255988121032715,,4064,0.8622646927833557,0.14029552042484283,0.043511319905519485,1.1808899641036987,,,,
5,,0.9898213148117065,4877,,,,,0.9446502327919006,0.11850711703300476,0.04517123103141785,1.2781697511672974
5,6.2255988121032715,,4877,0.8649888634681702,0.14510543644428253,0.04325325787067413,1.1821576356887817,,,,
6,,0.9883585572242737,5690,,,,,0.9426189661026001,0.10465563833713531,0.04573957622051239,1.2795642614364624
6,6.2255988121032715,,5690,0.8651459217071533,0.1425658017396927,0.042181745171546936,1.175653100013733,,,,
7,,0.9849894642829895,6503,,,,,0.9406355023384094,0.16275490820407867,0.04435402527451515,1.2688452005386353
7,6.2255988121032715,,6503,0.8605964779853821,0.14064183831214905,0.04171040281653404,1.1679176092147827,,,,
8,,0.987030565738678,7316,,,,,0.94269859790802,0.16275490820407867,0.04433199018239975,1.2708854675292969
8,6.2255988121032715,,7316,0.8633556365966797,0.1447206437587738,0.041046831756830215,1.1666977405548096,,,,
9,,0.9798832535743713,8129,,,,,0.935736894607544,0.14505578577518463,0.044146329164505005,1.2623822689056396
9,6.2255988121032715,,8129,0.8516022562980652,0.14422041177749634,0.041084762662649155,1.1545292139053345,,,,
10,,0.9776967763900757,8942,,,,,0.9348780512809753,0.1331281214952469,0.04281887039542198,1.253211498260498
10,6.2255988121032715,,8942,0.8519962430000305,0.14195013046264648,0.04027938470244408,1.14993155002594,,,,
11,,0.9815865755081177,9755,,,,,0.9385716915130615,0.1342824101448059,0.04301471263170242,1.258328914642334
11,6.2255988121032715,,9755,0.8487664461135864,0.1401800811290741,0.040027886629104614,1.1449562311172485,,,,
12,,0.9741498231887817,10568,,,,,0.931355357170105,0.14159291982650757,0.042794521898031235,1.2493422031402588
12,6.2255988121032715,,10568,0.8512848019599915,0.14041095972061157,0.040679242461919785,1.1516697406768799,,,,
13,,0.9735334515571594,11381,,,,,0.9308082461357117,0.12812620401382446,0.04272507131099701,1.2483329772949219
13,6.2255988121032715,,11381,0.8570488095283508,0.14094966650009155,0.04018986597657204,1.1547064781188965,,,,
14,,0.9750185608863831,12194,,,,,0.9326507449150085,0.14428626000881195,0.042367786169052124,1.2480524778366089
14,6.2255988121032715,,12194,0.8409059047698975,0.14310450851917267,0.03932269290089607,1.1322710514068604,,,,
