epoch,lambda_kl,optuna_loss,step,train_con_loss,train_constraint,train_kl,train_total,val_con_loss,val_constraint,val_kl,val_total
0,,1.0566402673721313,812,,,,,0.986308217048645,0.09041938930749893,0.07033222913742065,6.286907196044922
0,6.798161506652832,,812,0.9917910099029541,0.11001231521368027,0.0779150202870369,6.370745658874512,,,,
1,,1.0346027612686157,1625,,,,,0.9715953469276428,0.1381300538778305,0.0630074068903923,6.150462627410889
1,6.798161506652832,,1625,0.9173150062561035,0.1329459697008133,0.06308844685554504,5.831333160400391,,,,
2,,1.0340325832366943,2438,,,,,0.9728483557701111,0.10850326716899872,0.06118441000580788,6.14544677734375
2,6.798161506652832,,2438,0.9021452069282532,0.13760197162628174,0.06027671694755554,5.722875595092773,,,,
3,,1.0353331565856934,3251,,,,,0.9748941659927368,0.1227395161986351,0.060439083725214005,6.152430057525635
3,6.798161506652832,,3251,0.904681384563446,0.12925195693969727,0.059039898216724396,5.7294020652771,,,,
4,,1.0266529321670532,4064,,,,,0.9672335982322693,0.13659100234508514,0.05941926687955856,6.100382328033447
4,6.798161506652832,,4064,0.8931167721748352,0.1359858363866806,0.0576028935611248,5.651534557342529,,,,
5,,1.027186632156372,4877,,,,,0.9681151509284973,0.12427856773138046,0.0590713806450367,6.103209972381592
5,6.798161506652832,,4877,0.8915647268295288,0.13063721358776093,0.05734509229660034,5.640629291534424,,,,
6,,1.0244368314743042,5690,,,,,0.9660555124282837,0.12966525554656982,0.05838184058666229,6.086390495300293
6,6.798161506652832,,5690,0.8879870176315308,0.13121441006660461,0.056131087243556976,5.611309051513672,,,,
7,,1.0232141017913818,6503,,,,,0.9654587507247925,0.1331281214952469,0.057755760848522186,6.078619003295898
7,6.798161506652832,,6503,0.8783251047134399,0.12590426206588745,0.05547811836004257,5.549972057342529,,,,
8,,1.0237059593200684,7316,,,,,0.967138409614563,0.11619853973388672,0.05656803399324417,6.080437660217285
8,6.798161506652832,,7316,0.8814284205436707,0.12690472602844238,0.05429631099104881,5.560209274291992,,,,
9,,1.0310732126235962,8129,,,,,0.9748985767364502,0.12120046466588974,0.056174907833337784,6.123468399047852
9,6.798161506652832,,8129,0.876408576965332,0.1275203973054886,0.053442180156707764,5.524842739105225,,,,
10,,1.0145028829574585,8942,,,,,0.9595125913619995,0.12389380484819412,0.05499046668410301,6.024800777435303
10,6.798161506652832,,8942,0.8882066011428833,0.12986762821674347,0.052689746022224426,5.589213848114014,,,,
11,,1.0200419425964355,9755,,,,,0.9661802053451538,0.11465948075056076,0.053861841559410095,6.056399822235107
11,6.798161506652832,,9755,0.8879932761192322,0.13317684829235077,0.05256740748882294,5.587127208709717,,,,
12,,1.0162774324417114,10568,,,,,0.9626639485359192,0.11004232615232468,0.05361354723572731,6.034001350402832
12,6.798161506652832,,10568,0.883256733417511,0.12551946938037872,0.05167136713862419,5.553137302398682,,,,
13,,1.0210459232330322,11381,,,,,0.9671474695205688,0.11773759126663208,0.053898487240076065,6.062343597412109
13,6.798161506652832,,11381,0.878492534160614,0.12625057995319366,0.051397450268268585,5.52321195602417,,,,
14,,1.0196285247802734,12194,,,,,0.9660134315490723,0.13120430707931519,0.05361512303352356,6.053738594055176
14,6.798161506652832,,12194,0.8646786212921143,0.12367246299982071,0.05057520791888237,5.4362688064575195,,,,
