alpha1,epoch,lambda_kl,log_var,optuna_loss,step,train_con_loss,train_constraint,train_kl,train_total,val_con_loss,val_constraint,val_kl,val_total
7.387903690338135,0,4.804870128631592,8.015315055847168,1.0892183780670166,812,,,,,1.0077015161514282,0.1696806401014328,0.08151695877313614,7.836480140686035
,0,,,,812,1.0649018287658691,0.1378328502178192,0.08824523538351059,8.291396141052246,,,,
7.387903690338135,1,4.804870128631592,8.015315055847168,1.072110891342163,1625,,,,,0.9948890805244446,0.17968448996543884,0.07722146064043045,7.721184253692627
,1,,,,1625,0.9207319617271423,0.1856241375207901,0.07699946314096451,7.172257423400879,,,,
7.387903690338135,2,4.804870128631592,8.015315055847168,1.0555667877197266,2438,,,,,0.9818004965782166,0.14697960019111633,0.07376623153686523,7.607884883880615
,2,,,,2438,0.9193522930145264,0.17965984344482422,0.07262156158685684,7.141018867492676,,,,
7.387903690338135,3,4.804870128631592,8.015315055847168,1.043774127960205,3251,,,,,0.9711768627166748,0.1600615680217743,0.07259722799062729,7.523784637451172
,3,,,,3251,0.9017264246940613,0.1714637577533722,0.07066952437162399,7.001423358917236,,,,
7.387903690338135,4,4.804870128631592,8.015315055847168,1.0490343570709229,4064,,,,,0.9776566028594971,0.16929587721824646,0.07137755304574966,7.5657958984375
,4,,,,4064,0.9078276753425598,0.17138679325580597,0.06893547624349594,7.038169860839844,,,,
7.387903690338135,5,4.804870128631592,8.015315055847168,1.0425950288772583,4877,,,,,0.9720607995986938,0.15082724392414093,0.07053416967391968,7.520400047302246
,5,,,,4877,0.9053165912628174,0.17015545070171356,0.06694742292165756,7.010066509246826,,,,
7.387903690338135,6,4.804870128631592,8.015315055847168,1.0340813398361206,5690,,,,,0.9659706950187683,0.1735282838344574,0.06811074912548065,7.463763236999512
,6,,,,5690,0.8887530565261841,0.1651916205883026,0.06588765233755112,6.882602691650391,,,,
7.387903690338135,7,4.804870128631592,8.015315055847168,1.036414384841919,6503,,,,,0.9680724143981934,0.16621777415275574,0.06834227591753006,7.480401039123535
,7,,,,6503,0.8970938324928284,0.16330614686012268,0.06644470244646072,6.946898937225342,,,,
7.387903690338135,8,4.804870128631592,8.015315055847168,1.0463316440582275,7316,,,,,0.9778701066970825,0.19507503509521484,0.06846132129430771,7.553359508514404
,8,,,,7316,0.880907416343689,0.16049715876579285,0.06455383449792862,6.818229675292969,,,,
7.387903690338135,9,4.804870128631592,8.015315055847168,1.0378518104553223,8129,,,,,0.9711751341819763,0.14120815694332123,0.06667643785476685,7.4953227043151855
,9,,,,8129,0.8856304287910461,0.16072802245616913,0.06369087845087051,6.848979949951172,,,,
7.387903690338135,10,4.804870128631592,8.015315055847168,1.0418918132781982,8942,,,,,0.9755744934082031,0.1677568256855011,0.06631715595722198,7.526098728179932
,10,,,,8942,0.8744003176689148,0.1546483039855957,0.06309636682271957,6.763155937194824,,,,
7.387903690338135,11,4.804870128631592,8.015315055847168,1.0332984924316406,9755,,,,,0.9721284508705139,0.11619853973388672,0.061170194298028946,7.475905895233154
,11,,,,9755,0.8713938593864441,0.14841465651988983,0.06145040690898895,6.733037948608398,,,,
7.387903690338135,12,4.804870128631592,8.015315055847168,1.0198585987091064,10568,,,,,0.9610492587089539,0.09734513610601425,0.05880933254957199,7.382712364196777
,12,,,,10568,0.8774510025978088,0.11224411427974701,0.05720182880759239,6.757372856140137,,,,
7.387903690338135,13,4.804870128631592,8.015315055847168,1.0277208089828491,11381,,,,,0.9684404730796814,0.10273181647062302,0.05928010120987892,7.439580917358398
,13,,,,11381,0.8776290416717529,0.10843466222286224,0.05627385154366493,6.754235744476318,,,,
7.387903690338135,14,4.804870128631592,8.015315055847168,1.0256357192993164,12194,,,,,0.9671884775161743,0.1188918799161911,0.058447014540433884,7.426326751708984
,14,,,,12194,0.8796538710594177,0.10597198456525803,0.055803339928388596,6.766931056976318,,,,
