alpha1,epoch,lambda_kl,log_var,optuna_loss,step,train_con_loss,train_constraint,train_kl,train_total,val_con_loss,val_constraint,val_kl,val_total
4.012515544891357,0,6.310973644256592,1.7837680578231812,1.033711314201355,812,,,,,0.9745230674743652,0.09003462642431259,0.05918821319937706,4.283827781677246
,0,,,,812,0.9280821084976196,0.10627982020378113,0.059432584792375565,4.099024295806885,,,,
4.012515544891357,1,6.310973644256592,1.7837680578231812,1.0229617357254028,1625,,,,,0.9658772349357605,0.09734513610601425,0.05708485096693039,4.2358598709106445
,1,,,,1625,0.9019936919212341,0.11616899818181992,0.055331625044345856,3.9684643745422363,,,,
4.012515544891357,2,6.310973644256592,1.7837680578231812,1.0197250843048096,2438,,,,,0.9647661447525024,0.11081185191869736,0.05495893955230713,4.21798849105835
,2,,,,2438,0.890055239200592,0.12163306027650833,0.05366789549589157,3.9100584983825684,,,,
4.012515544891357,3,6.310973644256592,1.7837680578231812,1.0029261112213135,3251,,,,,0.9503464698791504,0.10196229070425034,0.05257975682616234,4.145111560821533
,3,,,,3251,0.8885083198547363,0.11609204113483429,0.05189153552055359,3.892639636993408,,,,
4.012515544891357,4,6.310973644256592,1.7837680578231812,1.0016343593597412,4064,,,,,0.9492585062980652,0.09696036577224731,0.052375685423612595,4.139457702636719
,4,,,,4064,0.8728751540184021,0.11193627864122391,0.05092756822705269,3.8238279819488525,,,,
4.012515544891357,5,6.310973644256592,1.7837680578231812,1.0010813474655151,4877,,,,,0.9487727284431458,0.10196229070425034,0.05230848491191864,4.137084484100342
,5,,,,4877,0.8651363253593445,0.1133984923362732,0.05072197690606117,3.791475772857666,,,,
4.012515544891357,6,6.310973644256592,1.7837680578231812,0.9979603886604309,5690,,,,,0.946539044380188,0.09234321117401123,0.05142153799533844,4.122526168823242
,6,,,,5690,0.8679372668266296,0.10820378363132477,0.050195373594760895,3.79939866065979,,,,
4.012515544891357,7,6.310973644256592,1.7837680578231812,0.9958177804946899,6503,,,,,0.9447681307792664,0.09349749982357025,0.05104935169219971,4.113071441650391
,7,,,,6503,0.8705524206161499,0.10474064946174622,0.04984011873602867,3.8076465129852295,,,,
4.012515544891357,8,6.310973644256592,1.7837680578231812,0.9995040893554688,7316,,,,,0.948250949382782,0.10080800205469131,0.05125337839126587,4.128334045410156
,8,,,,7316,0.8718867897987366,0.10450977087020874,0.04991813749074936,3.813493013381958,,,,
4.012515544891357,9,6.310973644256592,1.7837680578231812,0.9932588338851929,8129,,,,,0.942401111125946,0.09349749982357025,0.05085788294672966,4.102364540100098
,9,,,,8129,0.8590101003646851,0.10454825311899185,0.049621257930994034,3.759955644607544,,,,
4.012515544891357,10,6.310973644256592,1.7837680578231812,0.9963639974594116,8942,,,,,0.9455095529556274,0.09888418763875961,0.050854332745075226,4.1148152351379395
,10,,,,8942,0.8618093132972717,0.10404802113771439,0.04952361434698105,3.770568609237671,,,,
4.012515544891357,11,6.310973644256592,1.7837680578231812,0.9952756762504578,9755,,,,,0.9445222020149231,0.09811466187238693,0.05075308680534363,4.110214710235596
,11,,,,9755,0.8478809595108032,0.10443281382322311,0.04911093786358833,3.7120745182037354,,,,
4.012515544891357,12,6.310973644256592,1.7837680578231812,0.9913328886032104,10568,,,,,0.9412462115287781,0.09311273694038391,0.05008675903081894,4.092863082885742
,12,,,,10568,0.8565741777420044,0.10066184401512146,0.04927399381995201,3.7479896545410156,,,,
4.012515544891357,13,6.310973644256592,1.7837680578231812,0.9916719794273376,11381,,,,,0.9404976963996887,0.10850326716899872,0.05117417871952057,4.0967230796813965
,13,,,,11381,0.8534600734710693,0.10581807047128677,0.04911070317029953,3.734461545944214,,,,
4.012515544891357,14,6.310973644256592,1.7837680578231812,0.9922592639923096,12194,,,,,0.9423896670341492,0.09542131423950195,0.049869902431964874,4.096083164215088
,14,,,,12194,0.8595455884933472,0.10123903304338455,0.04892319068312645,3.757690668106079,,,,
