epoch,lambda_kl,optuna_loss,step,train_con_loss,train_constraint,train_kl,train_total,val_con_loss,val_constraint,val_kl,val_total
0,,1.0203098058700562,812,,,,,0.964229941368103,0.1408233940601349,0.05607974901795387,2.3126821517944336
0,6.492862701416016,,812,0.9492103457450867,0.11374480277299881,0.05928725004196167,2.303156614303589,,,,
1,,1.0059454441070557,1625,,,,,0.9532336592674255,0.1111966148018837,0.05271186679601669,2.2685928344726562
1,6.492862701416016,,1625,0.8936488032341003,0.12736648321151733,0.05166421830654144,2.1413791179656982,,,,
2,,1.000372290611267,2438,,,,,0.9497529864311218,0.10619468986988068,0.050619252026081085,2.247971773147583
2,6.492862701416016,,2438,0.8831705451011658,0.13075265288352966,0.04899216070771217,2.1028549671173096,,,,
3,,0.9918434023857117,3251,,,,,0.9430519342422485,0.14428626000881195,0.04879165068268776,2.222562789916992
3,6.492862701416016,,3251,0.8728616237640381,0.13483145833015442,0.0471772626042366,2.070237874984741,,,,
4,,0.9941654205322266,4064,,,,,0.9447250366210938,0.1285109668970108,0.04944024980068207,2.2301559448242188
4,6.492862701416016,,4064,0.8712450265884399,0.13094505667686462,0.04624529182910919,2.060920476913452,,,,
5,,0.9870476722717285,4877,,,,,0.9389423131942749,0.1285109668970108,0.04810522496700287,2.209801435470581
5,6.492862701416016,,4877,0.8564687371253967,0.1344466656446457,0.044958408921957016,2.0227036476135254,,,,
6,,0.9822044968605042,5690,,,,,0.9347761273384094,0.14505578577518463,0.047428060322999954,2.196986436843872
6,6.492862701416016,,5690,0.8551728129386902,0.132984459400177,0.044923193752765656,2.0198569297790527,,,,
7,,0.986021876335144,6503,,,,,0.9382657408714294,0.15198153257369995,0.04775652661919594,2.2061703205108643
7,6.492862701416016,,6503,0.8529195785522461,0.13244573771953583,0.044399723410606384,2.0119049549102783,,,,
8,,0.980315625667572,7316,,,,,0.9333422780036926,0.12620238959789276,0.04697306081652641,2.191133975982666
8,6.492862701416016,,7316,0.8492353558540344,0.133253812789917,0.04431276023387909,2.003892660140991,,,,
9,,0.9809369444847107,8129,,,,,0.9340688586235046,0.13081954419612885,0.04686799645423889,2.1919188499450684
9,6.492862701416016,,8129,0.8487462401390076,0.1320994347333908,0.0434616357088089,1.9973785877227783,,,,
10,,0.9789597392082214,8942,,,,,0.9330293536186218,0.1362062394618988,0.04593014717102051,2.183730363845825
10,6.492862701416016,,8942,0.852663516998291,0.13194552063941956,0.043159399181604385,2.0033316612243652,,,,
11,,0.9727638363838196,9755,,,,,0.9271228313446045,0.12350904196500778,0.04564099758863449,2.1699161529541016
11,6.492862701416016,,9755,0.8399238586425781,0.1314452886581421,0.043034687638282776,1.9767773151397705,,,,
12,,0.9714431762695312,10568,,,,,0.9261419773101807,0.15505963563919067,0.04530121013522148,2.1657280921936035
12,6.492862701416016,,10568,0.8504654169082642,0.12840542197227478,0.04299231246113777,1.9978055953979492,,,,
13,,0.9694773554801941,11381,,,,,0.9240953922271729,0.10388611257076263,0.04538208246231079,2.1621170043945312
13,6.492862701416016,,11381,0.838061511516571,0.12975218892097473,0.04236000031232834,1.9686341285705566,,,,
14,,0.9724682569503784,12194,,,,,0.9272656440734863,0.14236244559288025,0.04520279914140701,2.1673595905303955
14,6.492862701416016,,12194,0.8344166874885559,0.12421117722988129,0.04241003468632698,1.961592674255371,,,,
