epoch,lambda_kl,optuna_loss,step,train_con_loss,train_constraint,train_kl,train_total,val_con_loss,val_constraint,val_kl,val_total
0,,1.0422183275222778,812,,,,,0.9773120284080505,0.12543286383152008,0.06490633636713028,7.293813228607178
0,7.4282145500183105,,812,0.9577494859695435,0.10774203389883041,0.07106963545084,7.203247547149658,,,,
1,,1.0303274393081665,1625,,,,,0.9680998921394348,0.08580223470926285,0.06222733110189438,7.2097086906433105
1,7.4282145500183105,,1625,0.9122076630592346,0.11878558993339539,0.06101119518280029,6.811118125915527,,,,
2,,1.030051827430725,2438,,,,,0.9697140455245972,0.12735667824745178,0.06033835932612419,7.206923961639404
2,7.4282145500183105,,2438,0.8912709355354309,0.1209404319524765,0.058694738894701004,6.647977352142334,,,,
3,,1.0216487646102905,3251,,,,,0.9641105532646179,0.1227395161986351,0.057538192719221115,7.147072792053223
3,7.4282145500183105,,3251,0.8857678771018982,0.12501923739910126,0.05662567541003227,6.594256401062012,,,,
4,,1.0180431604385376,4064,,,,,0.9619496464729309,0.12158522754907608,0.05609358102083206,7.121277809143066
4,7.4282145500183105,,4064,0.8868471384048462,0.12428813427686691,0.05441058799624443,6.585330486297607,,,,
5,,1.0109084844589233,4877,,,,,0.9564615488052368,0.11196614056825638,0.054446764290332794,7.07079553604126
5,7.4282145500183105,,4877,0.8808581233024597,0.12070956081151962,0.0521763414144516,6.5269904136657715,,,,
6,,1.0135859251022339,5690,,,,,0.9598942399024963,0.11196614056825638,0.05369182676076889,7.089110851287842
6,7.4282145500183105,,5690,0.8693186640739441,0.12409573793411255,0.05119534581899643,6.439271450042725,,,,
7,,1.0075938701629639,6503,,,,,0.9539342522621155,0.13928434252738953,0.05365967005491257,7.047331809997559
7,7.4282145500183105,,6503,0.8744421005249023,0.12294135987758636,0.05078734830021858,6.471954822540283,,,,
8,,1.0077924728393555,7316,,,,,0.9545620679855347,0.1342824101448059,0.05323027819395065,7.048519134521484
8,7.4282145500183105,,7316,0.8717216849327087,0.12317223101854324,0.050163108855485916,6.448362350463867,,,,
9,,1.0016790628433228,8129,,,,,0.9501037001609802,0.12196999043226242,0.05157545953989029,7.005152225494385
9,7.4282145500183105,,8129,0.8567060828208923,0.12328767031431198,0.0497034415602684,6.340287685394287,,,,
10,,1.0006847381591797,8942,,,,,0.9490223526954651,0.13274335861206055,0.05166240409016609,6.99826192855835
10,7.4282145500183105,,8942,0.8599846363067627,0.12290287762880325,0.04908722639083862,6.358554840087891,,,,
11,,0.9958359599113464,9755,,,,,0.9449194669723511,0.11542901396751404,0.050916437059640884,6.964122295379639
11,7.4282145500183105,,9755,0.8698554039001465,0.12047868221998215,0.04958278685808182,6.431037425994873,,,,
12,,0.9994604587554932,10568,,,,,0.9471344947814941,0.10850326716899872,0.05232609063386917,6.990034580230713
12,7.4282145500183105,,10568,0.8624101877212524,0.12209481000900269,0.049021776765584946,6.374974250793457,,,,
13,,0.9963176846504211,11381,,,,,0.9448418617248535,0.11158137768507004,0.051475875079631805,6.967737197875977
13,7.4282145500183105,,11381,0.8530020713806152,0.12332615256309509,0.04892706125974655,6.308699607849121,,,,
14,,0.9951069355010986,12194,,,,,0.9441307783126831,0.09811466187238693,0.05097605660557747,6.959068775177002
14,7.4282145500183105,,12194,0.8532333970069885,0.11790057271718979,0.04865450784564018,6.308287620544434,,,,
