epoch,lambda_kl,optuna_loss,step,train_con_loss,train_constraint,train_kl,train_total,val_con_loss,val_constraint,val_kl,val_total
0,,1.0348631143569946,812,,,,,0.966934323310852,0.09657560288906097,0.06792879104614258,2.455784559249878
0,1.014301061630249,,812,0.9421731233596802,0.10293212532997131,0.06843251734972,2.395172595977783,,,,
1,,1.020747184753418,1625,,,,,0.9551880955696106,0.09041938930749893,0.06555908173322678,2.4243860244750977
1,1.014301061630249,,1625,0.8863885402679443,0.10885793715715408,0.0646389052271843,2.2536189556121826,,,,
2,,1.019477367401123,2438,,,,,0.9559699296951294,0.09311273694038391,0.063507579267025,2.42423415184021
2,1.014301061630249,,2438,0.8766486048698425,0.10327843576669693,0.062396079301834106,2.227301597595215,,,,
3,,1.0147013664245605,3251,,,,,0.9518933892250061,0.1073489785194397,0.06280787289142609,2.413461923599243
3,1.014301061630249,,3251,0.8755090236663818,0.10539479553699493,0.06072375178337097,2.222790241241455,,,,
4,,1.0221055746078491,4064,,,,,0.9601121544837952,0.11388995498418808,0.06199371814727783,2.432924270629883
4,1.014301061630249,,4064,0.87666255235672,0.0965830385684967,0.05895242094993591,2.2238433361053467,,,,
5,,1.0107783079147339,4877,,,,,0.9497392773628235,0.09734513610601425,0.06103873625397682,2.4063498973846436
5,1.014301061630249,,4877,0.8617783784866333,0.09462059289216995,0.058510519564151764,2.186654567718506,,,,
6,,1.009966492652893,5690,,,,,0.9512656331062317,0.09311273694038391,0.05870070308446884,2.4077463150024414
6,1.014301061630249,,5690,0.874767005443573,0.09504386782646179,0.05759819224476814,2.2177910804748535,,,,
7,,1.0113437175750732,6503,,,,,0.9532750248908997,0.09080415219068527,0.05806858837604523,2.412065029144287
7,1.014301061630249,,6503,0.8710249066352844,0.09319686144590378,0.05621983855962753,2.2071549892425537,,,,
8,,1.0014739036560059,7316,,,,,0.9445719122886658,0.09080415219068527,0.05690158158540726,2.3893980979919434
8,1.014301061630249,,7316,0.8618565201759338,0.09277358651161194,0.05495297163724899,2.1832385063171387,,,,
9,,1.0014894008636475,8129,,,,,0.9446645975112915,0.08272412419319153,0.05682479217648506,2.3895487785339355
9,1.014301061630249,,8129,0.8562090396881104,0.08896413445472717,0.05482541024684906,2.1691675186157227,,,,
10,,0.9963656663894653,8942,,,,,0.9403990507125854,0.08195459842681885,0.05596638470888138,2.3781490325927734
10,1.014301061630249,,8942,0.8548435568809509,0.09554409980773926,0.053782444447278976,2.1647379398345947,,,,
11,,0.9973317384719849,9755,,,,,0.9419004321098328,0.08811081200838089,0.05543167516589165,2.3813116550445557
11,1.014301061630249,,9755,0.8571009039878845,0.08896413445472717,0.05317384749650955,2.1696951389312744,,,,
12,,0.997570812702179,10568,,,,,0.9423254132270813,0.08041554689407349,0.055245112627744675,2.3821730613708496
12,1.014301061630249,,10568,0.8401411175727844,0.09223487973213196,0.05250576511025429,2.1271517276763916,,,,
13,,0.9993401765823364,11381,,,,,0.9445187449455261,0.09157368540763855,0.054821670055389404,2.3871560096740723
13,1.014301061630249,,11381,0.8538477420806885,0.09335077553987503,0.05172817036509514,2.1601955890655518,,,,
14,,0.9925251007080078,12194,,,,,0.9389170408248901,0.09349749982357025,0.053608376532793045,2.372098207473755
14,1.014301061630249,,12194,0.8462426662445068,0.09785285592079163,0.050959497690200806,2.1406450271606445,,,,
