epoch,lambda_kl,optuna_loss,step,train_con_loss,train_constraint,train_kl,train_total,val_con_loss,val_constraint,val_kl,val_total
0,,1.0566620826721191,812,,,,,0.9915775656700134,0.13197383284568787,0.0650845393538475,10.014198303222656
0,5.180971145629883,,812,1.7832688093185425,0.1537632793188095,0.07856300473213196,17.810285568237305,,,,
1,,1.035287618637085,1625,,,,,0.9723790287971497,0.11081185191869736,0.06290877610445023,9.815561294555664
1,5.180971145629883,,1625,0.9268136620521545,0.11632291972637177,0.060948003083467484,9.36071491241455,,,,
2,,1.0332920551300049,2438,,,,,0.9700886607170105,0.09272797405719757,0.06320323050022125,9.7947359085083
2,5.180971145629883,,2438,0.8981990218162537,0.10847314447164536,0.06014295667409897,9.077299118041992,,,,
3,,1.0198088884353638,3251,,,,,0.9600669145584106,0.15082724392414093,0.05974236875772476,9.678997993469238
3,5.180971145629883,,3251,0.9003774523735046,0.1260581761598587,0.058972179889678955,9.092482566833496,,,,
4,,1.0174219608306885,4064,,,,,0.9588449597358704,0.12774144113063812,0.05857723951339722,9.66103744506836
4,5.180971145629883,,4064,0.8858292698860168,0.1353701651096344,0.05814175307750702,8.946210861206055,,,,
5,,1.0113574266433716,4877,,,,,0.9538280367851257,0.1342824101448059,0.05752972513437271,9.606647491455078
5,5.180971145629883,,4877,0.8925295472145081,0.13633215427398682,0.056372009217739105,9.002429962158203,,,,
6,,1.009961724281311,5690,,,,,0.9535097479820251,0.15852250158786774,0.056451719254255295,9.597959518432617
6,5.180971145629883,,5690,0.8846216797828674,0.13760197162628174,0.05608197674155235,8.923751831054688,,,,
7,,1.0033055543899536,6503,,,,,0.9476888179779053,0.12312427908182144,0.05561668798327446,9.536824226379395
7,5.180971145629883,,6503,0.8795803189277649,0.14510543644428253,0.05473050847649574,8.867546081542969,,,,
8,,1.0115931034088135,7316,,,,,0.9536211490631104,0.1592920422554016,0.05797159671783447,9.606922149658203
8,5.180971145629883,,7316,0.8757017254829407,0.14156533777713776,0.05446939915418625,8.828343391418457,,,,
9,,1.0037639141082764,8129,,,,,0.9484822154045105,0.13274335861206055,0.055281784385442734,9.542832374572754
9,5.180971145629883,,8129,0.8763579726219177,0.14402800798416138,0.05423616245388985,8.833540916442871,,,,
10,,1.001788854598999,8942,,,,,0.9464515447616577,0.1477491408586502,0.055337246507406235,9.523307800292969
10,5.180971145629883,,8942,0.8731834888458252,0.14822225272655487,0.05375213548541069,8.800053596496582,,,,
11,,1.0005993843078613,9755,,,,,0.9452492594718933,0.1523662954568863,0.05535006895661354,9.511635780334473
11,5.180971145629883,,9755,0.8642105460166931,0.14722178876399994,0.05404585972428322,8.714011192321777,,,,
12,,0.9997905492782593,10568,,,,,0.9447252750396729,0.15390534698963165,0.05506521835923195,9.505045890808105
12,5.180971145629883,,10568,0.8701446056365967,0.14926119148731232,0.05352259427309036,8.769210815429688,,,,
13,,0.9978334307670593,11381,,,,,0.9429376721382141,0.14621007442474365,0.054895926266908646,9.486720085144043
13,5.180971145629883,,11381,0.8617189526557922,0.14702939987182617,0.052483830600976944,8.681593894958496,,,,
14,,0.9952319860458374,12194,,,,,0.9417827725410461,0.12697191536426544,0.05344950780272484,9.467957496643066
14,5.180971145629883,,12194,0.8750771284103394,0.14306603372097015,0.05212011933326721,8.810075759887695,,,,
