epoch,lambda_kl,optuna_loss,step,train_con_loss,train_constraint,train_kl,train_total,val_con_loss,val_constraint,val_kl,val_total
0,,1.0223121643066406,812,,,,,0.9629988670349121,0.06887264549732208,0.05931352451443672,3.6383719444274902
0,5.024353504180908,,812,0.9197622537612915,0.10293212532997131,0.05898642912507057,3.4867546558380127,,,,
1,,1.0107473134994507,1625,,,,,0.9550020098686218,0.09888418763875961,0.055745236575603485,3.592705726623535
1,5.024353504180908,,1625,0.896099865436554,0.11359088867902756,0.05508165434002876,3.385061025619507,,,,
2,,1.001187801361084,2438,,,,,0.9477575421333313,0.10888803750276566,0.053429633378982544,3.555943727493286
2,5.024353504180908,,2438,0.879094660282135,0.11928582191467285,0.05236755311489105,3.312434434890747,,,,
3,,0.9970639944076538,3251,,,,,0.9448915719985962,0.12504810094833374,0.052172593772411346,3.539685010910034
3,5.024353504180908,,3251,0.8640374541282654,0.12005540728569031,0.05023472383618355,3.249488353729248,,,,
4,,0.9883921146392822,4064,,,,,0.9374509453773499,0.10657945275306702,0.050941210240125656,3.507690668106079
4,5.024353504180908,,4064,0.865849494934082,0.1185162365436554,0.04908022657036781,3.2499747276306152,,,,
5,,0.9888013005256653,4877,,,,,0.9382219910621643,0.1131204292178154,0.05057917535305023,3.5085456371307373
5,5.024353504180908,,4877,0.8621825575828552,0.11405263841152191,0.048519182950258255,3.2344348430633545,,,,
6,,0.9833469390869141,5690,,,,,0.9330601096153259,0.11619853973388672,0.05028679966926575,3.4891698360443115
6,5.024353504180908,,5690,0.861103892326355,0.11628443747758865,0.04820457845926285,3.229111671447754,,,,
7,,0.9877191185951233,6503,,,,,0.9365540742874146,0.10811850428581238,0.0511653833091259,3.505704164505005
7,5.024353504180908,,6503,0.8534696102142334,0.11332153528928757,0.047515954822301865,3.199174642562866,,,,
8,,0.981698751449585,7316,,,,,0.9318856000900269,0.10619468986988068,0.049813248217105865,3.482717275619507
8,5.024353504180908,,7316,0.8455556035041809,0.11324457079172134,0.04766512289643288,3.1724696159362793,,,,
9,,0.9825631380081177,8129,,,,,0.9325034022331238,0.101577527821064,0.050059787929058075,3.4860990047454834
9,5.024353504180908,,8129,0.8417108058929443,0.11066646128892899,0.047345686703920364,3.1575310230255127,,,,
10,,0.9802836179733276,8942,,,,,0.9308316707611084,0.11158137768507004,0.04945210739970207,3.4772467613220215
10,5.024353504180908,,8942,0.8554762005805969,0.11135908961296082,0.04686937853693962,3.202883720397949,,,,
11,,0.9827927350997925,9755,,,,,0.9333266019821167,0.11081185191869736,0.04946627467870712,3.4859731197357178
11,5.024353504180908,,9755,0.8422969579696655,0.11205171793699265,0.04670245945453644,3.1563310623168945,,,,
12,,0.9825748801231384,10568,,,,,0.9328564405441284,0.109272800385952,0.049718473106622696,3.4856090545654297
12,5.024353504180908,,10568,0.8460203409194946,0.1137063279747963,0.04639091715216637,3.16767954826355,,,,
13,,0.9758674502372742,11381,,,,,0.9269965887069702,0.11427471786737442,0.04887069761753082,3.461024284362793
13,5.024353504180908,,11381,0.8447295427322388,0.10943512618541718,0.04581659287214279,3.160316228866577,,,,
14,,0.9804752469062805,12194,,,,,0.9315388202667236,0.09888418763875961,0.048936400562524796,3.47710919380188
14,5.024353504180908,,12194,0.8414557576179504,0.11135908961296082,0.04579109326004982,3.1488354206085205,,,,
