alpha1,epoch,lambda_kl,log_var,optuna_loss,step,train_con_loss,train_constraint,train_kl,train_total,val_con_loss,val_constraint,val_kl,val_total
2.6933443546295166,0,9.423768997192383,5.633790969848633,1.0543184280395508,812,,,,,0.9918808937072754,0.11196614056825638,0.0624375082552433,3.259874105453491
,0,,,,812,0.9895988702774048,0.11278282105922699,0.07257845252752304,3.349294662475586,,,,
2.6933443546295166,1,9.423768997192383,5.633790969848633,1.036200761795044,1625,,,,,0.9766210913658142,0.1350519359111786,0.05957977473735809,3.191842794418335
,1,,,,1625,0.9246785640716553,0.1371787041425705,0.05933641642332077,3.049649477005005,,,,
2.6933443546295166,2,9.423768997192383,5.633790969848633,1.0250506401062012,2438,,,,,0.9679695963859558,0.11658330261707306,0.057080939412117004,3.1449942588806152
,2,,,,2438,0.9038367867469788,0.13425427675247192,0.056279394775629044,2.9647104740142822,,,,
2.6933443546295166,3,9.423768997192383,5.633790969848633,1.022889494895935,3251,,,,,0.9676033854484558,0.12427856773138046,0.05528615042567253,3.127094030380249
,3,,,,3251,0.8953642845153809,0.13787132501602173,0.05358611419796944,2.916508436203003,,,,
2.6933443546295166,4,9.423768997192383,5.633790969848633,1.0175352096557617,4064,,,,,0.9667797088623047,0.1285109668970108,0.050755128264427185,3.0821762084960938
,4,,,,4064,0.8928906917572021,0.1449899971485138,0.05063345283269882,2.8820197582244873,,,,
2.6933443546295166,5,9.423768997192383,5.633790969848633,1.0123621225357056,4877,,,,,0.9621492624282837,0.14428626000881195,0.05021290108561516,3.0645945072174072
,5,,,,4877,0.882267415523529,0.1492227166891098,0.048542533069849014,2.8337063789367676,,,,
2.6933443546295166,6,9.423768997192383,5.633790969848633,1.012572169303894,5690,,,,,0.9621989727020264,0.1592920422554016,0.05037306621670723,3.0662384033203125
,6,,,,5690,0.8779005408287048,0.1446821540594101,0.047397393733263016,2.8111515045166016,,,,
2.6933443546295166,7,9.423768997192383,5.633790969848633,1.0048245191574097,6503,,,,,0.9560450911521912,0.14313197135925293,0.04877925291657448,3.034644603729248
,7,,,,6503,0.8726807236671448,0.14641372859477997,0.04651816561818123,2.7888076305389404,,,,
2.6933443546295166,8,9.423768997192383,5.633790969848633,0.999994158744812,7316,,,,,0.9512709975242615,0.15467487275600433,0.048723164945840836,3.0212562084198
,8,,,,7316,0.8834269642829895,0.14302754402160645,0.04715786501765251,2.8237783908843994,,,,
2.6933443546295166,9,9.423768997192383,5.633790969848633,0.9976947903633118,8129,,,,,0.949839174747467,0.13274335861206055,0.04785536229610443,3.0092227458953857
,9,,,,8129,0.8738513588905334,0.1444512903690338,0.045946262776851654,2.786569118499756,,,,
2.6933443546295166,10,9.423768997192383,5.633790969848633,0.994665801525116,8942,,,,,0.9467293620109558,0.1485186666250229,0.047936584800481796,3.0016121864318848
,10,,,,8942,0.8808849453926086,0.1402185559272766,0.04651842638850212,2.8109028339385986,,,,
2.6933443546295166,11,9.423768997192383,5.633790969848633,0.998649001121521,9755,,,,,0.950650155544281,0.1427472084760666,0.04799896478652954,3.0127599239349365
,11,,,,9755,0.8661130666732788,0.14602893590927124,0.04510011523962021,2.7577528953552246,,,,
2.6933443546295166,12,9.423768997192383,5.633790969848633,0.9943506717681885,10568,,,,,0.9467592835426331,0.14697960019111633,0.0475914403796196,2.9984405040740967
,12,,,,10568,0.8712793588638306,0.1428736299276352,0.045016683638095856,2.770883083343506,,,,
2.6933443546295166,13,9.423768997192383,5.633790969848633,0.9929338097572327,11381,,,,,0.9452788829803467,0.13389764726161957,0.04765477031469345,2.995049476623535
,13,,,,11381,0.86241215467453,0.14929968118667603,0.04515907168388367,2.748340606689453,,,,
2.6933443546295166,14,9.423768997192383,5.633790969848633,0.9922643303871155,12194,,,,,0.9446397423744202,0.15313582122325897,0.047624655067920685,2.993044137954712
,14,,,,12194,0.8570579290390015,0.1482992172241211,0.044619448482990265,2.7288362979888916,,,,
