epoch,lambda_kl,optuna_loss,step,train_con_loss,train_constraint,train_kl,train_total,val_con_loss,val_constraint,val_kl,val_total
0,,1.0225965976715088,812,,,,,0.9703585505485535,0.12966525554656982,0.05223844200372696,1.39979088306427
0,7.372206211090088,,812,0.9316486716270447,0.11743881553411484,0.056189436465501785,1.3884414434432983,,,,
1,,1.0041090250015259,1625,,,,,0.9560269713401794,0.15582916140556335,0.04808235168457031,1.354164958000183
1,7.372206211090088,,1625,0.8893212080001831,0.13606280088424683,0.047006525099277496,1.2764812707901,,,,
2,,0.9982874393463135,2438,,,,,0.9516323804855347,0.11465948075056076,0.0466553159058094,1.3390491008758545
2,7.372206211090088,,2438,0.879953920841217,0.14221948385238647,0.04412636160850525,1.2454530000686646,,,,
3,,0.9896525144577026,3251,,,,,0.9443451166152954,0.15967680513858795,0.04530751705169678,1.3214930295944214
3,7.372206211090088,,3251,0.8809575438499451,0.1474141925573349,0.04348284378647804,1.241758942604065,,,,
4,,0.9898160696029663,4064,,,,,0.9447230696678162,0.109272800385952,0.0450928695499897,1.3203060626983643
4,7.372206211090088,,4064,0.8608111143112183,0.15237802267074585,0.04219156503677368,1.2111722230911255,,,,
5,,0.9853758215904236,4877,,,,,0.9415390491485596,0.1331281214952469,0.04383666068315506,1.3077152967453003
5,7.372206211090088,,4877,0.8609966039657593,0.14579805731773376,0.041590575128793716,1.2069357633590698,,,,
6,,0.9827877283096313,5690,,,,,0.9390342831611633,0.1323585957288742,0.04375337436795235,1.3044825792312622
6,7.372206211090088,,5690,0.8595614433288574,0.1471063494682312,0.04080251231789589,1.1996256113052368,,,,
7,,0.9807588458061218,6503,,,,,0.9372400045394897,0.14621007442474365,0.043518420308828354,1.3008737564086914
7,7.372206211090088,,6503,0.8569130301475525,0.14672155678272247,0.040562573820352554,1.1950876712799072,,,,
8,,0.9865655899047852,7316,,,,,0.9430726766586304,0.1504424810409546,0.0434928834438324,1.3067843914031982
8,7.372206211090088,,7316,0.854724109172821,0.14791442453861237,0.040460534393787384,1.19204580783844,,,,
9,,0.9804803729057312,8129,,,,,0.9373582601547241,0.16313967108726501,0.043122027069330215,1.2980749607086182
9,7.372206211090088,,8129,0.8543896675109863,0.1441049724817276,0.03986971825361252,1.187340497970581,,,,
10,,0.9736999869346619,8942,,,,,0.9311450123786926,0.16160061955451965,0.04255502671003342,1.287398099899292
10,7.372206211090088,,8942,0.853657066822052,0.1461828500032425,0.03955146670341492,1.1842283010482788,,,,
11,,0.9782266616821289,9755,,,,,0.9350325465202332,0.1265871524810791,0.043194085359573364,1.2961742877960205
11,7.372206211090088,,9755,0.8485146760940552,0.14656764268875122,0.03969547152519226,1.1799131631851196,,,,
12,,0.9785877466201782,10568,,,,,0.9361662864685059,0.1446710228919983,0.0424213670194149,1.291663408279419
12,7.372206211090088,,10568,0.8540812134742737,0.14248883724212646,0.03940679877996445,1.1836050748825073,,,,
13,,0.973665714263916,11381,,,,,0.9314150810241699,0.15582916140556335,0.04225040599703789,1.2854348421096802
13,7.372206211090088,,11381,0.8536374568939209,0.1471448391675949,0.03908374160528183,1.180759310722351,,,,
14,,0.9778316020965576,12194,,,,,0.9357758164405823,0.13966910541057587,0.04205547645688057,1.2885574102401733
14,7.372206211090088,,12194,0.8528366684913635,0.1455671787261963,0.0394681952893734,1.1827555894851685,,,,
