epoch,lambda_kl,optuna_loss,step,train_con_loss,train_constraint,train_kl,train_total,val_con_loss,val_constraint,val_kl,val_total
0,,1.032505750656128,812,,,,,0.9697977900505066,0.08272412419319153,0.06270784884691238,8.102926254272461
0,7.875946521759033,,812,0.9293090105056763,0.10216253995895386,0.06423475593328476,7.797278881072998,,,,
1,,1.0329535007476807,1625,,,,,0.9706483483314514,0.11427471786737442,0.06230540573596954,8.106428146362305
1,7.875946521759033,,1625,0.9051986336708069,0.10747268050909042,0.06006423011422157,7.575268745422363,,,,
2,,1.0272767543792725,2438,,,,,0.9670761227607727,0.12312427908182144,0.0602005273103714,8.061822891235352
2,7.875946521759033,,2438,0.8895089626312256,0.12140218913555145,0.058974739164114,7.443581581115723,,,,
3,,1.0195252895355225,3251,,,,,0.9603573679924011,0.12620238959789276,0.05916756018996239,8.000972747802734
3,7.875946521759033,,3251,0.877936065196991,0.11901646852493286,0.05691105127334595,7.336518287658691,,,,
4,,1.0152815580368042,4064,,,,,0.9574211835861206,0.12581762671470642,0.057860612869262695,7.9676408767700195
4,7.875946521759033,,4064,0.8843785524368286,0.12344159185886383,0.055766742676496506,7.378060817718506,,,,
5,,1.0140756368637085,4877,,,,,0.9573100805282593,0.09696036577224731,0.056765295565128326,7.958146572113037
5,7.875946521759033,,4877,0.8864121437072754,0.12224873155355453,0.054683174937963486,7.3854804039001465,,,,
6,,1.0092653036117554,5690,,,,,0.9526856541633606,0.13351288437843323,0.05657918006181717,7.92039680480957
6,7.875946521759033,,5690,0.8820909261703491,0.12428813427686691,0.05441000312566757,7.349429130554199,,,,
7,,1.0030165910720825,6503,,,,,0.9482870101928711,0.1035013496875763,0.05472981929779053,7.871318340301514
7,7.875946521759033,,6503,0.875895082950592,0.12371094524860382,0.05323505774140358,7.2915520668029785,,,,
8,,1.0041511058807373,7316,,,,,0.950477659702301,0.1169680655002594,0.05367354676127434,7.880187511444092
8,7.875946521759033,,7316,0.8650038242340088,0.1182084009051323,0.05167796090245247,7.193844318389893,,,,
9,,1.0059534311294556,8129,,,,,0.9523077607154846,0.12004616856575012,0.0536457858979702,7.894322872161865
9,7.875946521759033,,8129,0.8631309270858765,0.1218254566192627,0.05039932206273079,7.16907262802124,,,,
10,,0.9997339844703674,8942,,,,,0.9469877481460571,0.13697576522827148,0.052745845168828964,7.8455023765563965
10,7.875946521759033,,8942,0.8647253513336182,0.11813144385814667,0.05023542419075966,7.180295467376709,,,,
11,,0.9965314865112305,9755,,,,,0.9440147876739502,0.10696421563625336,0.0525166355073452,7.820368766784668
11,7.875946521759033,,9755,0.8593623042106628,0.12571187317371368,0.04988054186105728,7.135418891906738,,,,
12,,1.002051830291748,10568,,,,,0.9486010074615479,0.11196614056825638,0.05345064401626587,7.863710880279541
12,7.875946521759033,,10568,0.8567835688591003,0.12309527397155762,0.04981121048331261,7.114647388458252,,,,
13,,0.9883317947387695,11381,,,,,0.9362057447433472,0.1208157017827034,0.05212588608264923,7.75601863861084
13,7.875946521759033,,11381,0.8623570203781128,0.11659227311611176,0.04945163428783417,7.155540943145752,,,,
14,,0.997014045715332,12194,,,,,0.9440907835960388,0.12735667824745178,0.052923534065485,7.824167728424072
14,7.875946521759033,,12194,0.8487714529037476,0.12378790229558945,0.04906504973769188,7.045903205871582,,,,
