alpha1,epoch,lambda_kl,log_var,optuna_loss,step,train_con_loss,train_constraint,train_kl,train_total,val_con_loss,val_constraint,val_kl,val_total
6.876276969909668,0,5.714509010314941,0.9769770503044128,1.0219202041625977,812,,,,,0.9618848562240601,0.11773759126663208,0.06003521382808685,6.957255840301514
,0,,,,812,0.9650195837020874,0.10393258184194565,0.061553068459033966,6.987490177154541,,,,
6.876276969909668,1,5.714509010314941,0.9769770503044128,1.0152771472930908,1625,,,,,0.9570587873458862,0.13274335861206055,0.058218516409397125,6.9136881828308105
,1,,,,1625,0.9035941958427429,0.13229182362556458,0.056907862424850464,6.538561820983887,,,,
6.876276969909668,2,5.714509010314941,0.9769770503044128,1.0113487243652344,2438,,,,,0.9541323781013489,0.15390534698963165,0.05721619725227356,6.887838363647461
,2,,,,2438,0.878090500831604,0.1362936794757843,0.055597178637981415,6.355703353881836,,,,
6.876276969909668,3,5.714509010314941,0.9769770503044128,1.00648033618927,3251,,,,,0.9509729146957397,0.12812620401382446,0.05550714209675789,6.856349468231201
,3,,,,3251,0.8755545616149902,0.1428736299276352,0.05411281809210777,6.329775333404541,,,,
6.876276969909668,4,5.714509010314941,0.9769770503044128,1.0016330480575562,4064,,,,,0.9472445845603943,0.1381300538778305,0.05438847094774246,6.824316501617432
,4,,,,4064,0.8640186190605164,0.137486532330513,0.05273597687482834,6.242586612701416,,,,
6.876276969909668,5,5.714509010314941,0.9769770503044128,1.0003587007522583,4877,,,,,0.9461638331413269,0.11042708903551102,0.05419494956731796,6.81577730178833
,5,,,,4877,0.8727052807807922,0.13617824018001556,0.0517122857272625,6.296472072601318,,,,
6.876276969909668,6,5.714509010314941,0.9769770503044128,1.0044463872909546,5690,,,,,0.9503545165061951,0.13697576522827148,0.05409172549843788,6.8440070152282715
,6,,,,5690,0.8762741684913635,0.1354086548089981,0.05133040249347687,6.318828582763672,,,,
6.876276969909668,7,5.714509010314941,0.9769770503044128,0.9958129525184631,6503,,,,,0.9431922435760498,0.13582147657871246,0.052620675414800644,6.786349773406982
,7,,,,6503,0.8610409498214722,0.13367708027362823,0.05104997009038925,6.2124762535095215,,,,
6.876276969909668,8,5.714509010314941,0.9769770503044128,0.9910756945610046,7316,,,,,0.9379550218582153,0.13466717302799225,0.05312061309814453,6.7531938552856445
,8,,,,7316,0.858203649520874,0.12913651764392853,0.05014247074723244,6.187778472900391,,,,
6.876276969909668,9,5.714509010314941,0.9769770503044128,0.9954420328140259,8129,,,,,0.9429968595504761,0.11850711703300476,0.0524454340338707,6.784005165100098
,9,,,,8129,0.8582397699356079,0.12767431139945984,0.049961939454078674,6.187004089355469,,,,
6.876276969909668,10,5.714509010314941,0.9769770503044128,0.9925582408905029,8942,,,,,0.9408995509147644,0.1265871524810791,0.05165870860219002,6.765085220336914
,10,,,,8942,0.8642858266830444,0.1260197013616562,0.049223411828279495,6.224350929260254,,,,
6.876276969909668,11,5.714509010314941,0.9769770503044128,0.9905568361282349,9755,,,,,0.9391329884529114,0.10388611257076263,0.0514235757291317,6.751597881317139
,11,,,,9755,0.8568594455718994,0.1275203973054886,0.04912034049630165,6.172699451446533,,,,
6.876276969909668,12,5.714509010314941,0.9769770503044128,0.9878960847854614,10568,,,,,0.9363791346549988,0.10273181647062302,0.05151740461587906,6.7331929206848145
,12,,,,10568,0.8534695506095886,0.12405725568532944,0.048809152096509933,6.147606372833252,,,,
6.876276969909668,13,5.714509010314941,0.9769770503044128,0.9926028847694397,11381,,,,,0.9405912756919861,0.11004232615232468,0.052011992782354355,6.764986991882324
,13,,,,11381,0.850167989730835,0.12086347490549088,0.04852302744984627,6.123273849487305,,,,
6.876276969909668,14,5.714509010314941,0.9769770503044128,0.986452043056488,12194,,,,,0.935879111289978,0.10311658680438995,0.05057300999760628,6.724361419677734
,14,,,,12194,0.8486424088478088,0.1203247681260109,0.04851614311337471,6.112743854522705,,,,
