epoch,lambda_kl,optuna_loss,step,train_con_loss,train_constraint,train_kl,train_total,val_con_loss,val_constraint,val_kl,val_total
0,,1.0270675420761108,812,,,,,0.9706124663352966,0.10773374140262604,0.05645504221320152,2.786236047744751
0,8.868539810180664,,812,1.0102686882019043,0.1137063279747963,0.06113054230809212,2.921084403991699,,,,
1,,1.0127304792404175,1625,,,,,0.9596260786056519,0.1150442510843277,0.0531042143702507,2.7306482791900635
1,8.868539810180664,,1625,0.9042370319366455,0.1281360685825348,0.05189624801278114,2.589508056640625,,,,
2,,1.001785397529602,2438,,,,,0.9512082934379578,0.11966140568256378,0.05057686194777489,2.688413619995117
2,8.868539810180664,,2438,0.8893831968307495,0.13856394588947296,0.04942922294139862,2.532650947570801,,,,
3,,0.99214768409729,3251,,,,,0.942767858505249,0.13582147657871246,0.0493801012635231,2.657924175262451
3,8.868539810180664,,3251,0.8742552399635315,0.14179621636867523,0.04776020720601082,2.482225179672241,,,,
4,,0.9885929226875305,4064,,,,,0.9400628805160522,0.1381300538778305,0.048529982566833496,2.644015312194824
4,8.868539810180664,,4064,0.873923122882843,0.14545175433158875,0.0466163232922554,2.4713022708892822,,,,
5,,0.9956185221672058,4877,,,,,0.946002185344696,0.1073489785194397,0.04961615800857544,2.6676344871520996
5,8.868539810180664,,4877,0.8692364692687988,0.13952593505382538,0.045822616666555405,2.4532265663146973,,,,
6,,0.9866216778755188,5690,,,,,0.9384357929229736,0.15467487275600433,0.048186153173446655,2.6371350288391113
6,8.868539810180664,,5690,0.8755649328231812,0.1366015076637268,0.04611625894904137,2.4707305431365967,,,,
7,,0.9847316741943359,6503,,,,,0.9369960427284241,0.13197383284568787,0.04773566126823425,2.629748821258545
7,8.868539810180664,,6503,0.8648581504821777,0.14010313153266907,0.045016951858997345,2.4357705116271973,,,,
8,,0.9830310344696045,7316,,,,,0.9361065626144409,0.14505578577518463,0.04692427068948746,2.6204590797424316
8,8.868539810180664,,7316,0.8612800240516663,0.14533631503582,0.04515337944030762,2.428556203842163,,,,
9,,0.9816632270812988,8129,,,,,0.9347509741783142,0.15467487275600433,0.04691222682595253,2.6171600818634033
9,8.868539810180664,,8129,0.8541523218154907,0.14537478983402252,0.04432918131351471,2.404463052749634,,,,
10,,0.9803488850593567,8942,,,,,0.9333882927894592,0.1265871524810791,0.046960510313510895,2.6143805980682373
10,8.868539810180664,,8942,0.8527010679244995,0.14756810665130615,0.04354757443070412,2.394111156463623,,,,
11,,0.9808048605918884,9755,,,,,0.9344984292984009,0.14659483730793,0.04630602151155472,2.6111903190612793
11,8.868539810180664,,9755,0.8498900532722473,0.14425888657569885,0.04329771548509598,2.385277509689331,,,,
12,,0.979872465133667,10568,,,,,0.933594286441803,0.12774144113063812,0.04627778381109238,2.6088101863861084
12,8.868539810180664,,10568,0.8525364995002747,0.14175774157047272,0.043460994958877563,2.392956256866455,,,,
13,,0.979520857334137,11381,,,,,0.9332159161567688,0.15659868717193604,0.046304717659950256,2.608158826828003
13,8.868539810180664,,11381,0.8488959074020386,0.14175774157047272,0.042990460991859436,2.3802099227905273,,,,
14,,0.9799577593803406,12194,,,,,0.9346098303794861,0.12581762671470642,0.045348186045885086,2.6029574871063232
14,8.868539810180664,,12194,0.8476737141609192,0.14237339794635773,0.042331431061029434,2.3714916706085205,,,,
