epoch,lambda_kl,optuna_loss,step,train_con_loss,train_constraint,train_kl,train_total,val_con_loss,val_constraint,val_kl,val_total
0,,1.0257601737976074,812,,,,,0.9712727665901184,0.13005001842975616,0.05448765680193901,1.2468563318252563
0,4.607371807098389,,812,0.9169190526008606,0.11393719911575317,0.057124704122543335,1.203278660774231,,,,
1,,1.009383201599121,1625,,,,,0.9585006237030029,0.12889572978019714,0.050882790237665176,1.2171523571014404
1,4.607371807098389,,1625,0.8911698460578918,0.1278667002916336,0.0497807040810585,1.1430432796478271,,,,
2,,1.0037890672683716,2438,,,,,0.9546721577644348,0.12427856773138046,0.04911671206355095,1.2050904035568237
2,4.607371807098389,,2438,0.8905206322669983,0.13698630034923553,0.04721403867006302,1.1305506229400635,,,,
3,,0.9989537596702576,3251,,,,,0.9512248635292053,0.1496729552745819,0.047728803008794785,1.1951619386672974
3,4.607371807098389,,3251,0.8777973651885986,0.13906417787075043,0.04621197283267975,1.1128904819488525,,,,
4,,0.994896411895752,4064,,,,,0.9472336173057556,0.14621007442474365,0.04766269773244858,1.1907649040222168
4,4.607371807098389,,4064,0.8780961632728577,0.13733261823654175,0.045223504304885864,1.1086422204971313,,,,
5,,0.9943785667419434,4877,,,,,0.9472324848175049,0.12312427908182144,0.04714619368314743,1.188383936882019
5,4.607371807098389,,4877,0.8645962476730347,0.13744805753231049,0.04417888820171356,1.089987874031067,,,,
6,,0.996327817440033,5690,,,,,0.9492672085762024,0.10657945275306702,0.047060590237379074,1.190075397491455
6,4.607371807098389,,5690,0.8646000027656555,0.13533169031143188,0.04387706145644188,1.0886019468307495,,,,
7,,0.9934631586074829,6503,,,,,0.9468197226524353,0.1111966148018837,0.04664312303066254,1.1856430768966675
7,4.607371807098389,,6503,0.860583484172821,0.1362936794757843,0.04350050538778305,1.0827494859695435,,,,
8,,0.9899619817733765,7316,,,,,0.9443362951278687,0.1504424810409546,0.04562528431415558,1.1784076690673828
8,4.607371807098389,,7316,0.8607116937637329,0.1356395184993744,0.04360181838274002,1.0833475589752197,,,,
9,,0.9888505935668945,8129,,,,,0.9428619742393494,0.1169680655002594,0.04598873481154442,1.178570032119751
9,4.607371807098389,,8129,0.8564339876174927,0.13790979981422424,0.0431889146566391,1.0770599842071533,,,,
10,,0.99372798204422,8942,,,,,0.948092520236969,0.14659483730793,0.04563581943511963,1.1823066473007202
10,4.607371807098389,,8942,0.856995165348053,0.1390257030725479,0.042876437306404114,1.0761958360671997,,,,
11,,0.9909695982933044,9755,,,,,0.9457495808601379,0.12581762671470642,0.045219678431749344,1.1779879331588745
11,4.607371807098389,,9755,0.8544638752937317,0.14037248492240906,0.04235619679093361,1.0712027549743652,,,,
12,,0.9885361194610596,10568,,,,,0.9433485865592957,0.13774529099464417,0.0451873242855072,1.1753770112991333
12,4.607371807098389,,10568,0.8535343408584595,0.14094966650009155,0.042071886360645294,1.0689399242401123,,,,
13,,0.9869113564491272,11381,,,,,0.9423831105232239,0.14659483730793,0.04452835023403168,1.1713507175445557
13,4.607371807098389,,11381,0.8541906476020813,0.13964137434959412,0.0423673652112484,1.0709733963012695,,,,
14,,0.9887863397598267,12194,,,,,0.9436009526252747,0.13274335861206055,0.04518522322177887,1.1756259202957153
14,4.607371807098389,,12194,0.8585019111633301,0.14275819063186646,0.04208861291408539,1.0741100311279297,,,,
