alpha1,epoch,lambda_kl,log_var,optuna_loss,step,train_con_loss,train_constraint,train_kl,train_total,val_con_loss,val_constraint,val_kl,val_total
1.8079782724380493,0,4.159698009490967,1.2518364191055298,1.0214996337890625,812,,,,,0.9642576575279236,0.11158137768507004,0.05724196508526802,1.9814677238464355
,0,,,,812,0.9340463876724243,0.10893489420413971,0.059833429753780365,1.937626838684082,,,,
1.8079782724380493,1,4.159698009490967,1.2518364191055298,1.010656476020813,1625,,,,,0.9557046890258789,0.11235090345144272,0.054951466619968414,1.9564763307571411
,1,,,,1625,0.8982139825820923,0.12871325016021729,0.05368199944496155,1.847254753112793,,,,
1.8079782724380493,2,4.159698009490967,1.2518364191055298,1.0065737962722778,2438,,,,,0.9527739882469177,0.14043863117694855,0.05379969999194145,1.9463859796524048
,2,,,,2438,0.8870391249656677,0.13460057973861694,0.05147108435630798,1.8178536891937256,,,,
1.8079782724380493,3,4.159698009490967,1.2518364191055298,1.001391053199768,3251,,,,,0.9490005373954773,0.13966910541057587,0.05239076912403107,1.9337027072906494
,3,,,,3251,0.8731979131698608,0.12971371412277222,0.04999038949608803,1.786669135093689,,,,
1.8079782724380493,4,4.159698009490967,1.2518364191055298,0.991921067237854,4064,,,,,0.9405086040496826,0.1035013496875763,0.051412779837846756,1.9142817258834839
,4,,,,4064,0.8685092329978943,0.13032938539981842,0.04875845089554787,1.773066520690918,,,,
1.8079782724380493,5,4.159698009490967,1.2518364191055298,0.9869455695152283,4877,,,,,0.9370761513710022,0.14659483730793,0.04986957833170891,1.9016568660736084
,5,,,,4877,0.8737932443618774,0.13352316617965698,0.04763198643922806,1.7779344320297241,,,,
1.8079782724380493,6,4.159698009490967,1.2518364191055298,0.986092746257782,5690,,,,,0.9363797903060913,0.1208157017827034,0.04971306025981903,1.8997467756271362
,6,,,,5690,0.8655239343643188,0.1344466656446457,0.04755186289548874,1.7626492977142334,,,,
1.8079782724380493,7,4.159698009490967,1.2518364191055298,0.9830043911933899,6503,,,,,0.9340277314186096,0.1458253115415573,0.04897642880678177,1.8924306631088257
,7,,,,6503,0.8657048940658569,0.13606280088424683,0.046854134649038315,1.7600748538970947,,,,
1.8079782724380493,8,4.159698009490967,1.2518364191055298,0.9826868772506714,7316,,,,,0.9333191514015198,0.1285109668970108,0.04936761409044266,1.8927768468856812
,8,,,,7316,0.8621891736984253,0.13410034775733948,0.04634547233581543,1.7516032457351685,,,,
1.8079782724380493,9,4.159698009490967,1.2518364191055298,0.9794057011604309,8129,,,,,0.9307622313499451,0.1427472084760666,0.0486433207988739,1.8851406574249268
,9,,,,8129,0.8568813800811768,0.13302293419837952,0.045936666429042816,1.7403074502944946,,,,
1.8079782724380493,10,4.159698009490967,1.2518364191055298,0.9785853028297424,8942,,,,,0.9302574992179871,0.1304347813129425,0.048327475786209106,1.8829145431518555
,10,,,,8942,0.8494393825531006,0.13460057973861694,0.046036478132009506,1.7272664308547974,,,,
1.8079782724380493,11,4.159698009490967,1.2518364191055298,0.979958176612854,9755,,,,,0.9311695098876953,0.12158522754907608,0.04878894239664078,1.886482834815979
,11,,,,9755,0.8468345999717712,0.13202247023582458,0.04602469131350517,1.7225074768066406,,,,
1.8079782724380493,12,4.159698009490967,1.2518364191055298,0.9795939326286316,10568,,,,,0.9313399195671082,0.13158906996250153,0.04825397580862045,1.8845653533935547
,12,,,,10568,0.8550001382827759,0.1347929835319519,0.046122774481773376,1.7376787662506104,,,,
1.8079782724380493,13,4.159698009490967,1.2518364191055298,0.9801466464996338,11381,,,,,0.9313082695007324,0.09311273694038391,0.04883846640586853,1.886939525604248
,13,,,,11381,0.8479800224304199,0.13379251956939697,0.0456106923520565,1.722857117652893,,,,
1.8079782724380493,14,4.159698009490967,1.2518364191055298,0.9818466305732727,12194,,,,,0.9333874583244324,0.109272800385952,0.048459023237228394,1.8891197443008423
,14,,,,12194,0.8451521396636963,0.1326381415128708,0.04562770202755928,1.717814564704895,,,,
