alpha1,epoch,lambda_kl,log_var,optuna_loss,step,train_con_loss,train_constraint,train_kl,train_total,val_con_loss,val_constraint,val_kl,val_total
1.0201637744903564,0,5.54852294921875,1.2263846397399902,1.0244330167770386,812,,,,,0.969523012638092,0.0996537134051323,0.054910048842430115,1.293741226196289
,0,,,,812,0.9429454207420349,0.11936278641223907,0.05767015740275383,1.281942367553711,,,,
1.0201637744903564,1,5.54852294921875,1.2263846397399902,1.0119210481643677,1625,,,,,0.9605551958084106,0.14236244559288025,0.05136600509285927,1.2649281024932861
,1,,,,1625,0.9072549939155579,0.12959827482700348,0.0513562336564064,1.2104991674423218,,,,
1.0201637744903564,2,5.54852294921875,1.2263846397399902,1.005305528640747,2438,,,,,0.9558666348457336,0.1323585957288742,0.04943884536623955,1.2494521141052246
,2,,,,2438,0.8998475670814514,0.12852086126804352,0.04893504083156586,1.1895079612731934,,,,
1.0201637744903564,3,5.54852294921875,1.2263846397399902,0.9997480511665344,3251,,,,,0.9511513710021973,0.11350519210100174,0.04859694093465805,1.2399708032608032
,3,,,,3251,0.8858067393302917,0.12990611791610718,0.0478314533829689,1.169061303138733,,,,
1.0201637744903564,4,5.54852294921875,1.2263846397399902,0.9995259046554565,4064,,,,,0.9510780572891235,0.11427471786737442,0.04844757914543152,1.2390671968460083
,4,,,,4064,0.8830859661102295,0.12744343280792236,0.047211308032274246,1.1628450155258179,,,,
1.0201637744903564,5,5.54852294921875,1.2263846397399902,0.9966575503349304,4877,,,,,0.9486871361732483,0.109272800385952,0.047970209270715714,1.2339792251586914
,5,,,,4877,0.8755217790603638,0.12598122656345367,0.047073397785425186,1.1543631553649902,,,,
1.0201637744903564,6,5.54852294921875,1.2263846397399902,0.9930716156959534,5690,,,,,0.9451854228973389,0.1188918799161911,0.047886185348033905,1.2299402952194214
,6,,,,5690,0.8782157301902771,0.12128674983978271,0.04665949195623398,1.154814600944519,,,,
1.0201637744903564,7,5.54852294921875,1.2263846397399902,0.9931311011314392,6503,,,,,0.9456510543823242,0.11927664279937744,0.04747984930872917,1.2281612157821655
,7,,,,6503,0.8762711882591248,0.12097891420125961,0.04618004336953163,1.150170087814331,,,,
1.0201637744903564,8,5.54852294921875,1.2263846397399902,0.9892966151237488,7316,,,,,0.9422929286956787,0.12966525554656982,0.04700352996587753,1.2220923900604248
,8,,,,7316,0.8639994859695435,0.1230567917227745,0.04602465033531189,1.136788010597229,,,,
1.0201637744903564,9,5.54852294921875,1.2263846397399902,0.9885765910148621,8129,,,,,0.9418281316757202,0.13736052811145782,0.04674859717488289,1.2202035188674927
,9,,,,8129,0.8656362295150757,0.11566877365112305,0.046440739184617996,1.1407670974731445,,,,
1.0201637744903564,10,5.54852294921875,1.2263846397399902,0.9871220588684082,8942,,,,,0.9400098919868469,0.1150442510843277,0.0471123643219471,1.2203669548034668
,10,,,,8942,0.8724805116653442,0.1188240721821785,0.04589066281914711,1.144698143005371,,,,
1.0201637744903564,11,5.54852294921875,1.2263846397399902,0.9867293238639832,9755,,,,,0.939777672290802,0.10619468986988068,0.04695180058479309,1.219239592552185
,11,,,,9755,0.8719552755355835,0.11678466945886612,0.045958805829286575,1.1445398330688477,,,,
1.0201637744903564,12,5.54852294921875,1.2263846397399902,0.9849309325218201,10568,,,,,0.9384564757347107,0.1131204292178154,0.04647450894117355,1.2152433395385742
,12,,,,10568,0.8509629964828491,0.11586116999387741,0.04557494819164276,1.1209948062896729,,,,
1.0201637744903564,13,5.54852294921875,1.2263846397399902,0.9852684140205383,11381,,,,,0.9390555024147034,0.12120046466588974,0.04621271789073944,1.2144017219543457
,13,,,,11381,0.8679889440536499,0.11928582191467285,0.04542544111609459,1.1375339031219482,,,,
1.0201637744903564,14,5.54852294921875,1.2263846397399902,0.9835734367370605,12194,,,,,0.9371673464775085,0.10619468986988068,0.0464058518409729,1.2135475873947144
,14,,,,12194,0.8672229647636414,0.11967061460018158,0.04521043971180916,1.1355597972869873,,,,
