epoch,lambda_kl,optuna_loss,step,train_con_loss,train_constraint,train_kl,train_total,val_con_loss,val_constraint,val_kl,val_total
0,,1.0238996744155884,812,,,,,0.9635757803916931,0.1227395161986351,0.06032395362854004,6.009154319763184
0,3.9038236141204834,,812,0.9267074465751648,0.11443743109703064,0.061309099197387695,5.792092323303223,,,,
1,,1.0161269903182983,1625,,,,,0.9576941728591919,0.14159291982650757,0.05843313783407211,5.966531276702881
1,3.9038236141204834,,1625,0.8907787203788757,0.12440357357263565,0.05635473504662514,5.557458400726318,,,,
2,,1.0138905048370361,2438,,,,,0.9578022956848145,0.12620238959789276,0.056088514626026154,5.9580254554748535
2,3.9038236141204834,,2438,0.8852369785308838,0.1416807770729065,0.05510552227497101,5.5193867683410645,,,,
3,,1.005818486213684,3251,,,,,0.9498059749603271,0.1458253115415573,0.056012220680713654,5.909815311431885
3,3.9038236141204834,,3251,0.8745598196983337,0.141988605260849,0.053950678557157516,5.450899600982666,,,,
4,,1.0059895515441895,4064,,,,,0.9496519565582275,0.13736052811145782,0.056337546557188034,5.910161972045898
4,3.9038236141204834,,4064,0.8647226691246033,0.133600115776062,0.0536242239177227,5.390678405761719,,,,
5,,1.0056475400924683,4877,,,,,0.9502623677253723,0.12120046466588974,0.055385272949934006,5.910099983215332
5,3.9038236141204834,,4877,0.8663515448570251,0.13633215427398682,0.05255759134888649,5.396275043487549,,,,
6,,1.000855803489685,5690,,,,,0.945309042930603,0.13966910541057587,0.05554680526256561,5.8810529708862305
6,3.9038236141204834,,5690,0.8616548776626587,0.13764044642448425,0.05190344899892807,5.36558723449707,,,,
7,,0.9959200620651245,6503,,,,,0.942132294178009,0.12581762671470642,0.053787678480148315,5.855149745941162
7,3.9038236141204834,,6503,0.8562374114990234,0.13167615234851837,0.05126063525676727,5.3306097984313965,,,,
8,,0.9883080124855042,7316,,,,,0.9347363710403442,0.13851481676101685,0.0535716749727726,5.809991836547852
8,3.9038236141204834,,7316,0.8571730852127075,0.13102200627326965,0.05076134204864502,5.334268093109131,,,,
9,,0.9876843094825745,8129,,,,,0.9351069927215576,0.12196999043226242,0.0525771826505661,5.808327674865723
9,3.9038236141204834,,8129,0.8665894269943237,0.13048329949378967,0.050634462386369705,5.390196323394775,,,,
10,,0.9922318458557129,8942,,,,,0.9385966062545776,0.11773759126663208,0.05363506078720093,5.833369255065918
10,3.9038236141204834,,8942,0.8546797633171082,0.13348469138145447,0.049957387149333954,5.316187858581543,,,,
11,,0.9888691306114197,9755,,,,,0.9363116025924683,0.11542901396751404,0.0525575615465641,5.815471172332764
11,3.9038236141204834,,9755,0.8482694625854492,0.12625057995319366,0.04956992343068123,5.2762627601623535,,,,
12,,0.9862575531005859,10568,,,,,0.9332391619682312,0.13005001842975616,0.05301831662654877,5.798859119415283
12,3.9038236141204834,,10568,0.8537458777427673,0.12648145854473114,0.049254272133111954,5.307860851287842,,,,
13,,0.9876551628112793,11381,,,,,0.9360632300376892,0.11658330261707306,0.05159195512533188,5.810212135314941
13,3.9038236141204834,,11381,0.844425618648529,0.12490379810333252,0.04910004511475563,5.251398086547852,,,,
14,,0.9892616868019104,12194,,,,,0.9373629689216614,0.1131204292178154,0.0518987700343132,5.819197654724121
14,3.9038236141204834,,12194,0.8478127717971802,0.12105587124824524,0.04903066158294678,5.271425724029541,,,,
