alpha1,epoch,lambda_kl,log_var,optuna_loss,step,train_con_loss,train_constraint,train_kl,train_total,val_con_loss,val_constraint,val_kl,val_total
1.2051851749420166,0,7.8162431716918945,1.0662438869476318,1.0208688974380493,812,,,,,0.9675302505493164,0.13120430707931519,0.05333853140473366,1.582960844039917
,0,,,,812,0.9500830173492432,0.11870863288640976,0.057008687406778336,1.590620517730713,,,,
1.2051851749420166,1,7.8162431716918945,1.0662438869476318,1.008484959602356,1625,,,,,0.9571966528892517,0.13889957964420319,0.05128837004303932,1.5544822216033936
,1,,,,1625,0.9144505858421326,0.13471601903438568,0.05104532837867737,1.501065731048584,,,,
1.2051851749420166,2,7.8162431716918945,1.0662438869476318,1.0091992616653442,2438,,,,,0.959284782409668,0.13851481676101685,0.049914538860321045,1.5462607145309448
,2,,,,2438,0.8918436169624329,0.1357164829969406,0.04897525906562805,1.4576400518417358,,,,
1.2051851749420166,3,7.8162431716918945,1.0662438869476318,1.0015203952789307,3251,,,,,0.9524648189544678,0.1439014971256256,0.04905543476343155,1.531326413154602
,3,,,,3251,0.8961306214332581,0.13921810686588287,0.04792032763361931,1.4545611143112183,,,,
1.2051851749420166,4,7.8162431716918945,1.0662438869476318,0.9975168704986572,4064,,,,,0.9490261673927307,0.1485186666250229,0.04849056899547577,1.5227668285369873
,4,,,,4064,0.8882387280464172,0.13756349682807922,0.04772614687681198,1.4435311555862427,,,,
1.2051851749420166,5,7.8162431716918945,1.0662438869476318,1.0002341270446777,4877,,,,,0.9521890878677368,0.1150442510843277,0.04804476723074913,1.5230945348739624
,5,,,,4877,0.8864063024520874,0.13787132501602173,0.047153860330581665,1.4368505477905273,,,,
1.2051851749420166,6,7.8162431716918945,1.0662438869476318,1.0007662773132324,5690,,,,,0.952525794506073,0.10811850428581238,0.04824036359786987,1.5250288248062134
,6,,,,5690,0.88043212890625,0.1360243260860443,0.046731483191251755,1.4263489246368408,,,,
1.2051851749420166,7,7.8162431716918945,1.0662438869476318,0.9941176772117615,6503,,,,,0.9465751051902771,0.14544054865837097,0.047542259097099304,1.5124008655548096
,7,,,,6503,0.8837318420410156,0.13671694695949554,0.04662388935685158,1.429484486579895,,,,
1.2051851749420166,8,7.8162431716918945,1.0662438869476318,0.9947519898414612,7316,,,,,0.9480907917022705,0.13889957964420319,0.046661533415317535,1.5073434114456177
,8,,,,7316,0.8694039583206177,0.13421578705310822,0.045882850885391235,1.4064252376556396,,,,
1.2051851749420166,9,7.8162431716918945,1.0662438869476318,0.9925358295440674,8129,,,,,0.9457991719245911,0.1408233940601349,0.04673661291599274,1.5051687955856323
,9,,,,8129,0.8757888078689575,0.13498537242412567,0.04585261642932892,1.4138832092285156,,,,
1.2051851749420166,10,7.8162431716918945,1.0662438869476318,0.9875496625900269,8942,,,,,0.941310703754425,0.1265871524810791,0.046239230781793594,1.4958713054656982
,10,,,,8942,0.8801567554473877,0.1347929835319519,0.04551371559500694,1.4164996147155762,,,,
1.2051851749420166,11,7.8162431716918945,1.0662438869476318,0.9892984628677368,9755,,,,,0.9428231716156006,0.13158906996250153,0.04647556692361832,1.4995416402816772
,11,,,,9755,0.8773610591888428,0.13040633499622345,0.045155443251132965,1.410329818725586,,,,
1.2051851749420166,12,7.8162431716918945,1.0662438869476318,0.9874617457389832,10568,,,,,0.941043496131897,0.10196229070425034,0.04641835764050484,1.496949553489685
,12,,,,10568,0.8701900243759155,0.1305217742919922,0.04532155394554138,1.40298593044281,,,,
1.2051851749420166,13,7.8162431716918945,1.0662438869476318,0.9868313670158386,11381,,,,,0.9408102035522461,0.1188918799161911,0.0460209921002388,1.4935623407363892
,13,,,,11381,0.8664656281471252,0.12836693227291107,0.045294418931007385,1.3982843160629272,,,,
1.2051851749420166,14,7.8162431716918945,1.0662438869476318,0.9865128993988037,12194,,,,,0.9403582811355591,0.1169680655002594,0.04615442082285881,1.4940605163574219
,14,,,,12194,0.8618884682655334,0.1257503479719162,0.04491175711154938,1.3897770643234253,,,,
