alpha1,epoch,lambda_kl,log_var,optuna_loss,step,train_con_loss,train_constraint,train_kl,train_total,val_con_loss,val_constraint,val_kl,val_total
9.883895874023438,0,3.1363182067871094,1.5059889554977417,1.0210754871368408,812,,,,,0.9602906703948975,0.12389380484819412,0.060784757137298584,9.682049751281738
,0,,,,812,0.9260632991790771,0.10297060012817383,0.06118718907237053,9.345015525817871,,,,
9.883895874023438,1,3.1363182067871094,1.5059889554977417,1.0159109830856323,1625,,,,,0.9565441012382507,0.09234321117401123,0.059366900473833084,9.640570640563965
,1,,,,1625,0.8903096318244934,0.12159458547830582,0.05827152356505394,8.982483863830566,,,,
9.883895874023438,2,3.1363182067871094,1.5059889554977417,1.0065991878509521,2438,,,,,0.9475922584533691,0.13120430707931519,0.05900716409087181,9.550963401794434
,2,,,,2438,0.8763342499732971,0.12113282829523087,0.05673309043049812,8.839522361755371,,,,
9.883895874023438,3,3.1363182067871094,1.5059889554977417,1.0030245780944824,3251,,,,,0.945727527141571,0.12004616856575012,0.057297416031360626,9.527170181274414
,3,,,,3251,0.8757713437080383,0.12828998267650604,0.05603915452957153,8.831783294677734,,,,
9.883895874023438,4,3.1363182067871094,1.5059889554977417,0.9966897964477539,4064,,,,,0.94013512134552,0.0958060771226883,0.05655470862984657,9.469566345214844
,4,,,,4064,0.8749189376831055,0.12128674983978271,0.05501970648765564,8.820173263549805,,,,
9.883895874023438,5,3.1363182067871094,1.5059889554977417,0.9984049797058105,4877,,,,,0.9419775009155273,0.12043093144893646,0.056427787989377975,9.487377166748047
,5,,,,4877,0.8564156293869019,0.11940126121044159,0.054494135081768036,8.635627746582031,,,,
9.883895874023438,6,3.1363182067871094,1.5059889554977417,1.0056394338607788,5690,,,,,0.9483421444892883,0.10850326716899872,0.05729745700955391,9.55301284790039
,6,,,,5690,0.8602394461631775,0.12217177450656891,0.05349079892039299,8.670276641845703,,,,
9.883895874023438,7,3.1363182067871094,1.5059889554977417,0.9954589009284973,6503,,,,,0.9411053657531738,0.10504040122032166,0.054353732615709305,9.472251892089844
,7,,,,6503,0.8516456484794617,0.1155148521065712,0.05262676253914833,8.582623481750488,,,,
9.883895874023438,8,3.1363182067871094,1.5059889554977417,0.991888701915741,7316,,,,,0.9382460713386536,0.10388611257076263,0.05364260450005531,9.441763877868652
,8,,,,7316,0.8573513627052307,0.11651531606912613,0.05203797295689583,8.637173652648926,,,,
9.883895874023438,9,3.1363182067871094,1.5059889554977417,0.988689124584198,8129,,,,,0.9347824454307556,0.13081954419612885,0.05390666052699089,9.408358573913574
,9,,,,8129,0.8503540754318237,0.12390334159135818,0.05110381916165352,8.565086364746094,,,,
9.883895874023438,10,3.1363182067871094,1.5059889554977417,0.995866060256958,8942,,,,,0.9409889578819275,0.14544054865837097,0.054877087473869324,9.472744941711426
,10,,,,8942,0.8556966781616211,0.12163306027650833,0.05111437290906906,8.61793041229248,,,,
9.883895874023438,11,3.1363182067871094,1.5059889554977417,0.9887741208076477,9755,,,,,0.9354211688041687,0.1323585957288742,0.05335281044244766,9.412933349609375
,11,,,,9755,0.8398049473762512,0.12117131054401398,0.050114504992961884,8.457716941833496,,,,
9.883895874023438,12,3.1363182067871094,1.5059889554977417,0.9827343225479126,10568,,,,,0.9305288195610046,0.11966140568256378,0.05220501869916916,9.360981941223145
,12,,,,10568,0.846328616142273,0.11747729778289795,0.05025098845362663,8.522618293762207,,,,
9.883895874023438,13,3.1363182067871094,1.5059889554977417,0.9889597296714783,11381,,,,,0.9358728528022766,0.11388995498418808,0.05308688431978226,9.4165620803833
,13,,,,11381,0.8344857096672058,0.12201785296201706,0.04970535263419151,8.403860092163086,,,,
9.883895874023438,14,3.1363182067871094,1.5059889554977417,0.9886317253112793,12194,,,,,0.9358870387077332,0.12812620401382446,0.052744779735803604,9.415633201599121
,14,,,,12194,0.8392446041107178,0.11720794439315796,0.04948050528764725,8.450189590454102,,,,
