epoch,lambda_kl,optuna_loss,step,train_con_loss,train_constraint,train_kl,train_total,val_con_loss,val_constraint,val_kl,val_total
0,,1.025184988975525,812,,,,,0.9695682525634766,0.08926510065793991,0.05561693012714386,1.5370861291885376
0,5.054199695587158,,812,0.9314041137695312,0.11332153528928757,0.059315457940101624,1.5063400268554688,,,,
1,,1.0118929147720337,1625,,,,,0.9607641100883484,0.13158906996250153,0.05112899839878082,1.5029977560043335
1,5.054199695587158,,1625,0.8942442536354065,0.12890565395355225,0.050915658473968506,1.4157495498657227,,,,
2,,1.0051828622817993,2438,,,,,0.9550042748451233,0.16083109378814697,0.05017882585525513,1.4907348155975342
2,5.054199695587158,,2438,0.8706824779510498,0.13752500712871552,0.04774399846792221,1.369197130203247,,,,
3,,0.9951967597007751,3251,,,,,0.9468253254890442,0.14505578577518463,0.04837131127715111,1.4710042476654053
3,5.054199695587158,,3251,0.8719111084938049,0.14929968118667603,0.04649787396192551,1.3644895553588867,,,,
4,,0.9927286505699158,4064,,,,,0.9454936981201172,0.1381300538778305,0.047234997153282166,1.4635357856750488
4,5.054199695587158,,4064,0.8615865707397461,0.14599046111106873,0.04550565034151077,1.346102237701416,,,,
5,,0.9885852932929993,4877,,,,,0.9414958357810974,0.14659483730793,0.047089360654354095,1.4576207399368286
5,5.054199695587158,,4877,0.8505889177322388,0.14756810665130615,0.04448838159441948,1.326712965965271,,,,
6,,0.9898369312286377,5690,,,,,0.9432952404022217,0.10465563833713531,0.04654180631041527,1.4571839570999146
6,5.054199695587158,,5690,0.8493121266365051,0.14456672966480255,0.04389122501015663,1.3220407962799072,,,,
7,,0.9851592779159546,6503,,,,,0.9388070106506348,0.1304347813129425,0.04635225981473923,1.4504127502441406
7,5.054199695587158,,6503,0.8492448925971985,0.1384100317955017,0.043743692338466644,1.3212077617645264,,,,
8,,0.9847797751426697,7316,,,,,0.9392338991165161,0.1408233940601349,0.045545630156993866,1.4468883275985718
8,5.054199695587158,,7316,0.8485015034675598,0.13914114236831665,0.04316067323088646,1.317299723625183,,,,
9,,0.9796104431152344,8129,,,,,0.934593915939331,0.15198153257369995,0.045016493648290634,1.4382036924362183
9,5.054199695587158,,8129,0.8528135418891907,0.13529321551322937,0.04288599640130997,1.3214954137802124,,,,
10,,0.9769700169563293,8942,,,,,0.9321678876876831,0.1350519359111786,0.04480188712477684,1.433976411819458
10,5.054199695587158,,8942,0.8462775349617004,0.13675542175769806,0.04229987785220146,1.310067057609558,,,,
11,,0.9784616231918335,9755,,,,,0.9336495399475098,0.15582916140556335,0.0448119230568409,1.4359461069107056
11,5.054199695587158,,9755,0.843838632106781,0.13844852149486542,0.04209284856915474,1.3058615922927856,,,,
12,,0.975980281829834,10568,,,,,0.9315118193626404,0.13736052811145782,0.044468507170677185,1.4314411878585815
12,5.054199695587158,,10568,0.8469845652580261,0.1344851404428482,0.04160875082015991,1.3074891567230225,,,,
13,,0.9730122685432434,11381,,,,,0.9287887811660767,0.1169680655002594,0.0442233681678772,1.4266752004623413
13,5.054199695587158,,11381,0.8440310955047607,0.1338694840669632,0.041472889482975006,1.302978754043579,,,,
14,,0.9722104072570801,12194,,,,,0.9282774925231934,0.14428626000881195,0.04393285512924194,1.424544334411621
14,5.054199695587158,,12194,0.8406619429588318,0.1317531168460846,0.04142385721206665,1.298365592956543,,,,
