epoch,lambda_kl,optuna_loss,step,train_con_loss,train_constraint,train_kl,train_total,val_con_loss,val_constraint,val_kl,val_total
0,,1.1126854419708252,812,,,,,1.0287718772888184,0.20931127667427063,0.08391371369361877,10.42141056060791
0,9.515135765075684,,812,1.1101404428482056,0.14602893590927124,0.09231334924697876,11.262449264526367,,,,
1,,1.0804510116577148,1625,,,,,1.0005075931549072,0.16160061955451965,0.07994339615106583,10.119254112243652
1,9.515135765075684,,1625,0.9601399302482605,0.1859319657087326,0.08097920566797256,9.751526832580566,,,,
2,,1.0710129737854004,2438,,,,,0.9957623481750488,0.18468642234802246,0.07525079697370529,10.030213356018066
2,9.515135765075684,,2438,0.9344732165336609,0.18689395487308502,0.0751657783985138,9.456114768981934,,,,
3,,1.051879644393921,3251,,,,,0.9769139289855957,0.21161985397338867,0.07496561110019684,9.851197242736816
3,9.515135765075684,,3251,0.9270201921463013,0.18843312561511993,0.07367239147424698,9.372200012207031,,,,
4,,1.0551344156265259,4064,,,,,0.9809207916259766,0.18930357694625854,0.07421372830867767,9.881523132324219
4,9.515135765075684,,4064,0.9096066355705261,0.19258888065814972,0.0714559480547905,9.188226699829102,,,,
5,,1.0510729551315308,4877,,,,,0.9781380295753479,0.1927664428949356,0.0729348435997963,9.843326568603516
5,9.515135765075684,,4877,0.9037761092185974,0.17681238055229187,0.07010633498430252,9.120837211608887,,,,
6,,1.0376681089401245,5690,,,,,0.9666019678115845,0.1408233940601349,0.07106611877679825,9.717637062072754
6,9.515135765075684,,5690,0.9031240940093994,0.16734646260738373,0.06840818375349045,9.098592758178711,,,,
7,,1.0337077379226685,6503,,,,,0.9641515612602234,0.16621777415275574,0.06955637782812119,9.680352210998535
7,9.515135765075684,,6503,0.8841920495033264,0.1663459986448288,0.06721961498260498,8.91019058227539,,,,
8,,1.0315392017364502,7316,,,,,0.9630030393600464,0.1419776827096939,0.06853611022233963,9.659895896911621
8,9.515135765075684,,7316,0.8883429765701294,0.1588040590286255,0.0667310580611229,8.944365501403809,,,,
9,,1.032907485961914,8129,,,,,0.9644172787666321,0.16352443397045135,0.06849002838134766,9.67269229888916
9,9.515135765075684,,8129,0.8893998861312866,0.16053563356399536,0.06666219234466553,8.95360279083252,,,,
10,,1.028298258781433,8942,,,,,0.9603691101074219,0.16083109378814697,0.06792881339788437,9.629486083984375
10,9.515135765075684,,8942,0.8863827586174011,0.1552254855632782,0.06518873572349548,8.911354064941406,,,,
11,,1.0344014167785645,9755,,,,,0.9673737287521362,0.14621007442474365,0.0670279860496521,9.686429023742676
11,9.515135765075684,,9755,0.8767540454864502,0.15422502160072327,0.06439831107854843,8.813769340515137,,,,
12,,1.0333760976791382,10568,,,,,0.9655733704566956,0.1612158566713333,0.06780273467302322,9.676962852478027
12,9.515135765075684,,10568,0.8872393369674683,0.15299369394779205,0.06347830593585968,8.903088569641113,,,,
13,,1.0233335494995117,11381,,,,,0.9572161436080933,0.14159291982650757,0.06611721962690353,9.582754135131836
13,9.515135765075684,,11381,0.8813660740852356,0.14726027846336365,0.06434903293848038,8.85642147064209,,,,
14,,1.0367367267608643,12194,,,,,0.9708563089370728,0.14120815694332123,0.06588062644004822,9.708090782165527
14,9.515135765075684,,12194,0.8709316253662109,0.1531476080417633,0.06242048740386963,8.740484237670898,,,,
