epoch,lambda_kl,optuna_loss,step,train_con_loss,train_constraint,train_kl,train_total,val_con_loss,val_constraint,val_kl,val_total
0,,1.0212225914001465,812,,,,,0.9616782665252686,0.11581377685070038,0.05954410880804062,9.492256164550781
0,8.183103561401367,,812,0.9574300050735474,0.11755425482988358,0.0622333362698555,9.474488258361816,,,,
1,,1.0259851217269897,1625,,,,,0.9673133492469788,0.1400538682937622,0.058671992272138596,9.537881851196289
1,8.183103561401367,,1625,0.9016721844673157,0.1215176209807396,0.05645471438765526,8.905078887939453,,,,
2,,1.012323021888733,2438,,,,,0.9555569887161255,0.09118892252445221,0.05676554888486862,9.41220474243164
2,8.183103561401367,,2438,0.8854830265045166,0.13652454316616058,0.05498328432440758,8.741453170776367,,,,
3,,1.0062345266342163,3251,,,,,0.9507729411125183,0.13274335861206055,0.055461328476667404,9.356730461120605
3,8.183103561401367,,3251,0.8772899508476257,0.13463906943798065,0.053110986948013306,8.649421691894531,,,,
4,,1.001729965209961,4064,,,,,0.9461306929588318,0.1362062394618988,0.05559898912906647,9.3143892288208
4,8.183103561401367,,4064,0.8699227571487427,0.1311759203672409,0.05228791385889053,8.573707580566406,,,,
5,,0.993233859539032,4877,,,,,0.9395456314086914,0.1246633306145668,0.05368804186582565,9.237092018127441
5,8.183103561401367,,4877,0.8682771921157837,0.1308296173810959,0.05146045610308647,8.551512718200684,,,,
6,,0.9917788505554199,5690,,,,,0.9389038681983948,0.11927664279937744,0.05287520959973335,9.224428176879883
6,8.183103561401367,,5690,0.8627983331680298,0.12759734690189362,0.05098089948296547,8.496285438537598,,,,
7,,0.9859675765037537,6503,,,,,0.9341482520103455,0.1304347813129425,0.05181948095560074,9.171256065368652
7,8.183103561401367,,6503,0.8574428558349609,0.12686625123023987,0.05032751336693764,8.440802574157715,,,,
8,,0.9869940280914307,7316,,,,,0.9355247020721436,0.12196999043226242,0.051469434052705765,9.181281089782715
8,8.183103561401367,,7316,0.8507418036460876,0.12224873155355453,0.04962456598877907,8.372286796569824,,,,
9,,0.9897807836532593,8129,,,,,0.9379163384437561,0.1169680655002594,0.0518646165728569,9.206910133361816
9,8.183103561401367,,8129,0.8546063303947449,0.12398029863834381,0.0486346110701561,8.40038013458252,,,,
10,,0.9867133498191833,8942,,,,,0.9348379373550415,0.13736052811145782,0.05187537521123886,9.178174018859863
10,8.183103561401367,,8942,0.8553640842437744,0.12190241366624832,0.048546046018600464,8.406747817993164,,,,
11,,0.9855249524116516,9755,,,,,0.9348697662353516,0.1131204292178154,0.050655461847782135,9.168488502502441
11,8.183103561401367,,9755,0.8451730012893677,0.1260197013616562,0.04831292852759361,8.309412956237793,,,,
12,,0.987228512763977,10568,,,,,0.9359358549118042,0.1265871524810791,0.051292452961206436,9.183686256408691
12,8.183103561401367,,10568,0.8583203554153442,0.12367246299982071,0.04870308190584183,8.43571662902832,,,,
13,,0.9868031740188599,11381,,,,,0.9352002739906311,0.13158906996250153,0.0516027994453907,9.179338455200195
13,8.183103561401367,,11381,0.8413581252098083,0.12644296884536743,0.047830138355493546,8.269743919372559,,,,
14,,0.9800769686698914,12194,,,,,0.9297516345977783,0.1169680655002594,0.050325363874435425,9.117862701416016
14,8.183103561401367,,12194,0.8516057729721069,0.12990611791610718,0.04764736816287041,8.364201545715332,,,,
