alpha1,epoch,lambda_kl,log_var,optuna_loss,step,train_con_loss,train_constraint,train_kl,train_total,val_con_loss,val_constraint,val_kl,val_total
9.481267929077148,0,8.392644882202148,1.494018793106079,1.0229852199554443,812,,,,,0.9635151028633118,0.1208157017827034,0.059470340609550476,9.634465217590332
,0,,,,812,0.9178004264831543,0.10304755717515945,0.06005297973752022,9.205923080444336,,,,
9.481267929077148,1,8.392644882202148,1.494018793106079,1.010322093963623,1625,,,,,0.9524853825569153,0.09195844829082489,0.057836711406707764,9.516181945800781
,1,,,,1625,0.8934587836265564,0.1182468831539154,0.05622519552707672,8.943012237548828,,,,
9.481267929077148,2,8.392644882202148,1.494018793106079,1.0053075551986694,2438,,,,,0.9493071436882019,0.10773374140262604,0.056000564247369766,9.470636367797852
,2,,,,2438,0.8790882229804993,0.12617361545562744,0.054723646491765976,8.794158935546875,,,,
9.481267929077148,3,8.392644882202148,1.494018793106079,0.9995087385177612,3251,,,,,0.9450098276138306,0.11350519210100174,0.054498765617609024,9.417289733886719
,3,,,,3251,0.8743141293525696,0.12501923739910126,0.05266152322292328,8.731592178344727,,,,
9.481267929077148,4,8.392644882202148,1.494018793106079,0.9962578415870667,4064,,,,,0.9417974948883057,0.09157368540763855,0.054460309445858,9.386507034301758
,4,,,,4064,0.8603034615516663,0.1245574876666069,0.05127228423953056,8.587091445922852,,,,
9.481267929077148,5,8.392644882202148,1.494018793106079,0.9949638843536377,4877,,,,,0.9422197341918945,0.10580992698669434,0.05274408683180809,9.376108169555664
,5,,,,4877,0.8506616353988647,0.12494228035211563,0.05027008056640625,8.487250328063965,,,,
9.481267929077148,6,8.392644882202148,1.494018793106079,0.9911261200904846,5690,,,,,0.9391453862190247,0.12158522754907608,0.05198070406913757,9.340558052062988
,6,,,,5690,0.8538388013839722,0.12105587124824524,0.049823611974716187,8.51363468170166,,,,
9.481267929077148,7,8.392644882202148,1.494018793106079,0.9897521734237671,6503,,,,,0.9380650520324707,0.10504040122032166,0.05168696865439415,9.32784652709961
,7,,,,6503,0.8525812029838562,0.12067107856273651,0.049337152391672134,8.497621536254883,,,,
9.481267929077148,8,8.392644882202148,1.494018793106079,0.9882602095603943,7316,,,,,0.936403751373291,0.09619084000587463,0.05185636878013611,9.313516616821289
,8,,,,7316,0.8554957509040833,0.1224411278963089,0.04873651638627052,8.520215034484863,,,,
9.481267929077148,9,8.392644882202148,1.494018793106079,0.9929730892181396,8129,,,,,0.9408084154129028,0.109272800385952,0.0521647147834301,9.357866287231445
,9,,,,8129,0.8582941889762878,0.11778513342142105,0.04812069609761238,8.541585922241211,,,,
9.481267929077148,10,8.392644882202148,1.494018793106079,0.9879472255706787,8942,,,,,0.9373245239257812,0.11042708903551102,0.05062256380915642,9.31189250946045
,10,,,,8942,0.8443251848220825,0.11886255443096161,0.04812270402908325,8.409150123596191,,,,
9.481267929077148,11,8.392644882202148,1.494018793106079,0.9866359829902649,9755,,,,,0.9358868598937988,0.10657945275306702,0.05074907839298248,9.299323081970215
,11,,,,9755,0.8485723733901978,0.11936278641223907,0.0478060357272625,8.446764945983887,,,,
9.481267929077148,12,8.392644882202148,1.494018793106079,0.9851202964782715,10568,,,,,0.9351094365119934,0.10311658680438995,0.05001074820756912,9.28575325012207
,12,,,,10568,0.8468378186225891,0.11085885763168335,0.04723810777068138,8.425564765930176,,,,
9.481267929077148,13,8.392644882202148,1.494018793106079,0.9852643013000488,11381,,,,,0.9350007176399231,0.11966140568256378,0.05026350915431976,9.286848068237305
,13,,,,11381,0.8443039059638977,0.10962752252817154,0.04724747687578201,8.401617050170898,,,,
9.481267929077148,14,8.392644882202148,1.494018793106079,0.9818446636199951,12194,,,,,0.9317678213119507,0.11427471786737442,0.05007670447230339,9.254626274108887
,14,,,,12194,0.8435478806495667,0.11570724844932556,0.047654200345277786,8.39785099029541,,,,
