alpha1,epoch,lambda_kl,log_var,optuna_loss,step,train_con_loss,train_constraint,train_kl,train_total,val_con_loss,val_constraint,val_kl,val_total
1.3719274997711182,0,2.002110481262207,4.709928035736084,1.0487855672836304,812,,,,,0.9829801321029663,0.10196229070425034,0.06580550968647003,1.4803286790847778
,0,,,,812,0.9823830723762512,0.10728028416633606,0.07167203724384308,1.491255521774292,,,,
1.3719274997711182,1,2.002110481262207,4.709928035736084,1.0442618131637573,1625,,,,,0.9816681146621704,0.1246633306145668,0.06259351223707199,1.4720981121063232
,1,,,,1625,0.9171399474143982,0.12059412151575089,0.06191098317503929,1.382204294204712,,,,
1.3719274997711182,2,2.002110481262207,4.709928035736084,1.0294467210769653,2438,,,,,0.9665815830230713,0.09849942475557327,0.06286508589982986,1.4519442319869995
,2,,,,2438,0.919733464717865,0.12005540728569031,0.06064901873469353,1.383233666419983,,,,
1.3719274997711182,3,2.002110481262207,4.709928035736084,1.0256853103637695,3251,,,,,0.9640659689903259,0.09272797405719757,0.06161920726299286,1.445998191833496
,3,,,,3251,0.9156708717346191,0.11682315170764923,0.060577571392059326,1.3775173425674438,,,,
1.3719274997711182,4,2.002110481262207,4.709928035736084,1.0200486183166504,4064,,,,,0.9595024585723877,0.10234705358743668,0.060546282678842545,1.437589406967163
,4,,,,4064,0.9190887212753296,0.1118977963924408,0.060881055891513824,1.3828153610229492,,,,
1.3719274997711182,5,2.002110481262207,4.709928035736084,1.021651029586792,4877,,,,,0.9612625241279602,0.09503655135631561,0.06038859114050865,1.4396880865097046
,5,,,,4877,0.9083725214004517,0.11124365031719208,0.05972638726234436,1.3657994270324707,,,,
1.3719274997711182,6,2.002110481262207,4.709928035736084,1.0178570747375488,5690,,,,,0.9579500555992126,0.10196229070425034,0.059907156974077225,1.4341801404953003
,6,,,,5690,0.8989248871803284,0.11266738176345825,0.05961669236421585,1.3526209592819214,,,,
1.3719274997711182,7,2.002110481262207,4.709928035736084,1.01706862449646,6503,,,,,0.9578530788421631,0.101577527821064,0.059215571731328964,1.4326622486114502
,7,,,,6503,0.900489330291748,0.11205171793699265,0.0587991327047348,1.3531297445297241,,,,
1.3719274997711182,8,2.002110481262207,4.709928035736084,1.0121990442276,7316,,,,,0.9533495306968689,0.10850326716899872,0.0588497519493103,1.425751805305481
,8,,,,7316,0.9036744236946106,0.114899180829525,0.05866371467709541,1.3572273254394531,,,,
1.3719274997711182,9,2.002110481262207,4.709928035736084,1.0129003524780273,8129,,,,,0.9537716507911682,0.10619468986988068,0.059128593653440475,1.4268890619277954
,9,,,,8129,0.9037414193153381,0.11316761374473572,0.058497656136751175,1.3569880723953247,,,,
1.3719274997711182,10,2.002110481262207,4.709928035736084,1.0097993612289429,8942,,,,,0.9508567452430725,0.101577527821064,0.058942653238773346,1.4225176572799683
,10,,,,8942,0.8954397439956665,0.1085885763168335,0.057815071195364,1.3442312479019165,,,,
1.3719274997711182,11,2.002110481262207,4.709928035736084,1.0117077827453613,9755,,,,,0.9535180330276489,0.11196614056825638,0.05818964168429375,1.42466139793396
,11,,,,9755,0.894853949546814,0.11082037538290024,0.0575774721801281,1.3429524898529053,,,,
1.3719274997711182,12,2.002110481262207,4.709928035736084,1.0059808492660522,10568,,,,,0.9484499096870422,0.10427087545394897,0.05753111094236374,1.4163893461227417
,12,,,,10568,0.8859283924102783,0.11093581467866898,0.05713478848338127,1.3298207521438599,,,,
1.3719274997711182,13,2.002110481262207,4.709928035736084,1.005013346672058,11381,,,,,0.948706865310669,0.10234705358743668,0.05630667507648468,1.4142905473709106
,13,,,,11381,0.8943915963172913,0.11655379086732864,0.05631237104535103,1.339785099029541,,,,
1.3719274997711182,14,2.002110481262207,4.709928035736084,1.0070273876190186,12194,,,,,0.9507755637168884,0.1035013496875763,0.05625205859541893,1.4170187711715698
,14,,,,12194,0.8897454738616943,0.11609204113483429,0.055557601153850555,1.3318995237350464,,,,
