alpha1,epoch,lambda_kl,log_var,optuna_loss,step,train_con_loss,train_constraint,train_kl,train_total,val_con_loss,val_constraint,val_kl,val_total
9.015420913696289,0,8.521318435668945,4.966391086578369,1.038291573524475,812,,,,,0.9738501906394958,0.09696036577224731,0.0644412636756897,9.328789710998535
,0,,,,812,0.9704550504684448,0.114629827439785,0.07285379618406296,9.36986255645752,,,,
9.015420913696289,1,8.521318435668945,4.966391086578369,1.0337806940078735,1625,,,,,0.9719343781471252,0.12427856773138046,0.0618462972342968,9.28940200805664
,1,,,,1625,0.9015730619430542,0.11797752976417542,0.060695260763168335,8.645251274108887,,,,
9.015420913696289,2,8.521318435668945,4.966391086578369,1.0267869234085083,2438,,,,,0.9665001034736633,0.10234705358743668,0.06028703600168228,9.22712230682373
,2,,,,2438,0.8920151591300964,0.12109435349702835,0.05823814868927002,8.53815746307373,,,,
9.015420913696289,3,8.521318435668945,4.966391086578369,1.028026819229126,3251,,,,,0.968590497970581,0.12928049266338348,0.059436336159706116,9.23871898651123
,3,,,,3251,0.8887874484062195,0.11959365755319595,0.05681537836790085,8.496935844421387,,,,
9.015420913696289,4,8.521318435668945,4.966391086578369,1.0184370279312134,4064,,,,,0.960543155670166,0.1342824101448059,0.057893842458724976,9.153027534484863
,4,,,,4064,0.8832147121429443,0.12655840814113617,0.05567938834428787,8.437010765075684,,,,
9.015420913696289,5,8.521318435668945,4.966391086578369,1.0149805545806885,4877,,,,,0.9589018821716309,0.1304347813129425,0.05607859790325165,9.122758865356445
,5,,,,4877,0.8775917291641235,0.12986762821674347,0.05439473316073418,8.37536907196045,,,,
9.015420913696289,6,8.521318435668945,4.966391086578369,1.0133070945739746,5690,,,,,0.9580059051513672,0.13081954419612885,0.05530145764350891,9.108057975769043
,6,,,,5690,0.8775871992111206,0.1299445927143097,0.053249988704919815,8.365565299987793,,,,
9.015420913696289,7,8.521318435668945,4.966391086578369,1.0103387832641602,6503,,,,,0.9563391208648682,0.12312427908182144,0.053999751806259155,9.081940650939941
,7,,,,6503,0.865647554397583,0.13248422741889954,0.052363354712724686,8.250373840332031,,,,
9.015420913696289,8,8.521318435668945,4.966391086578369,1.008788824081421,7316,,,,,0.9553676247596741,0.10619468986988068,0.05342123657464981,9.068254470825195
,8,,,,7316,0.8708609938621521,0.12702016532421112,0.05083427205681801,8.284346580505371,,,,
9.015420913696289,9,8.521318435668945,4.966391086578369,1.0076472759246826,8129,,,,,0.9545398950576782,0.12889572978019714,0.05310734361410141,9.05811595916748
,9,,,,8129,0.8650669455528259,0.12759734690189362,0.050523512065410614,8.229469299316406,,,,
9.015420913696289,10,8.521318435668945,4.966391086578369,1.0057297945022583,8942,,,,,0.9534330368041992,0.11542901396751404,0.052296821027994156,9.041228294372559
,10,,,,8942,0.8638091087341309,0.12332615256309509,0.049808382987976074,8.21202278137207,,,,
9.015420913696289,11,8.521318435668945,4.966391086578369,0.9993031620979309,9755,,,,,0.9478943347930908,0.1246633306145668,0.0514090396463871,8.983728408813477
,11,,,,9755,0.8698294162750244,0.12374942004680634,0.04968235269188881,8.265241622924805,,,,
9.015420913696289,12,8.521318435668945,4.966391086578369,0.998473048210144,10568,,,,,0.9466260075569153,0.11658330261707306,0.05184714123606682,8.976030349731445
,12,,,,10568,0.8580452799797058,0.122748963534832,0.04961428791284561,8.158405303955078,,,,
9.015420913696289,13,8.521318435668945,4.966391086578369,1.0043737888336182,11381,,,,,0.9522014260292053,0.10580992698669434,0.05217226594686508,9.029065132141113
,13,,,,11381,0.8567612171173096,0.12047868221998215,0.04915463924407959,8.142930030822754,,,,
9.015420913696289,14,8.521318435668945,4.966391086578369,0.9925611615180969,12194,,,,,0.9418988227844238,0.11004232615232468,0.05066237226128578,8.923315048217773
,14,,,,12194,0.8548128604888916,0.11797752976417542,0.048920709639787674,8.123359680175781,,,,
